"","DateTime","Date","AirPres_kpa","AirTemp_c","WLTemp_c","DOTemp_c","WL_m","Q_m3s","DO_mgL","DO_umol.L","DO_departure","CO2_ppm","CO2_umol.L","CO2_departure"
"45386","2020-10-27 11:00:00","2020-10-27",62.5271,7.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45387","2020-10-27 11:15:00","2020-10-27",62.5335,7.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45388","2020-10-27 11:30:00","2020-10-27",62.5195,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45389","2020-10-27 11:45:00","2020-10-27",62.4785,7.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45390","2020-10-27 12:00:00","2020-10-27",62.4581,7.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45391","2020-10-27 12:15:00","2020-10-27",62.4309,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45392","2020-10-27 12:30:00","2020-10-27",62.4109,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45393","2020-10-27 12:45:00","2020-10-27",62.3942,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45394","2020-10-27 13:00:00","2020-10-27",62.3775,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45395","2020-10-27 13:15:00","2020-10-27",62.367,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45396","2020-10-27 13:30:00","2020-10-27",62.3403,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45397","2020-10-27 13:45:00","2020-10-27",62.3277,7.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45398","2020-10-27 14:00:00","2020-10-27",62.3188,7.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45399","2020-10-27 14:15:00","2020-10-27",62.3021,7.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45400","2020-10-27 14:30:00","2020-10-27",62.2977,7.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45401","2020-10-27 14:45:00","2020-10-27",62.3051,7.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45402","2020-10-27 15:00:00","2020-10-27",62.2929,7.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45403","2020-10-27 15:15:00","2020-10-27",62.2818,7.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45404","2020-10-27 15:30:00","2020-10-27",62.2805,7.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45405","2020-10-27 15:45:00","2020-10-27",62.2617,7.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45406","2020-10-27 16:00:00","2020-10-27",62.2475,7.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45407","2020-10-27 16:15:00","2020-10-27",62.2238,7.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45408","2020-10-27 16:30:00","2020-10-27",62.2282,7.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45409","2020-10-27 16:45:00","2020-10-27",62.2594,7.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45410","2020-10-27 17:00:00","2020-10-27",62.287,7.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45411","2020-10-27 17:15:00","2020-10-27",62.3023,7.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45412","2020-10-27 17:30:00","2020-10-27",62.2981,7.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45413","2020-10-27 17:45:00","2020-10-27",62.3045,7.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45414","2020-10-27 18:00:00","2020-10-27",62.3258,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45415","2020-10-27 18:15:00","2020-10-27",62.3252,7.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45416","2020-10-27 18:30:00","2020-10-27",62.3294,7.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45417","2020-10-27 18:45:00","2020-10-27",62.3587,7.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45418","2020-10-27 19:00:00","2020-10-27",62.3727,7.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45419","2020-10-27 19:15:00","2020-10-27",62.3869,7.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45420","2020-10-27 19:30:00","2020-10-27",62.3942,7.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45421","2020-10-27 19:45:00","2020-10-27",62.4125,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45422","2020-10-27 20:00:00","2020-10-27",62.4232,7.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45423","2020-10-27 20:15:00","2020-10-27",62.4367,7.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45424","2020-10-27 20:30:00","2020-10-27",62.4504,7.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45425","2020-10-27 20:45:00","2020-10-27",62.4599,7.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45426","2020-10-27 21:00:00","2020-10-27",62.4701,7.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45427","2020-10-27 21:15:00","2020-10-27",62.4675,7.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45428","2020-10-27 21:30:00","2020-10-27",62.4836,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45429","2020-10-27 21:45:00","2020-10-27",62.4924,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45430","2020-10-27 22:00:00","2020-10-27",62.4915,7.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45431","2020-10-27 22:15:00","2020-10-27",62.4993,7.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45432","2020-10-27 22:30:00","2020-10-27",62.4976,7.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45433","2020-10-27 22:45:00","2020-10-27",62.4971,7.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45434","2020-10-27 23:00:00","2020-10-27",62.5048,7.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45435","2020-10-27 23:15:00","2020-10-27",62.501,7.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45436","2020-10-27 23:30:00","2020-10-27",62.4943,7.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45437","2020-10-27 23:45:00","2020-10-27",62.4808,7.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45438","2020-10-28","2020-10-28",62.4685,7.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45439","2020-10-28 00:15:00","2020-10-28",62.4514,7.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45440","2020-10-28 00:30:00","2020-10-28",62.4418,7.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45441","2020-10-28 00:45:00","2020-10-28",62.4255,7.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45442","2020-10-28 01:00:00","2020-10-28",62.4065,7.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45443","2020-10-28 01:15:00","2020-10-28",62.3841,7.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45444","2020-10-28 01:30:00","2020-10-28",62.3705,7.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45445","2020-10-28 01:45:00","2020-10-28",62.3633,7.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45446","2020-10-28 02:00:00","2020-10-28",62.3572,7.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45447","2020-10-28 02:15:00","2020-10-28",62.3599,7.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45448","2020-10-28 02:30:00","2020-10-28",62.3495,7.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45449","2020-10-28 02:45:00","2020-10-28",62.3457,7.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45450","2020-10-28 03:00:00","2020-10-28",62.3358,7.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45451","2020-10-28 03:15:00","2020-10-28",62.3295,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45452","2020-10-28 03:30:00","2020-10-28",62.3285,7.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45453","2020-10-28 03:45:00","2020-10-28",62.3301,7.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45454","2020-10-28 04:00:00","2020-10-28",62.3132,7.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45455","2020-10-28 04:15:00","2020-10-28",62.3262,7.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45456","2020-10-28 04:30:00","2020-10-28",62.3296,7.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45457","2020-10-28 04:45:00","2020-10-28",62.3567,7.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45458","2020-10-28 05:00:00","2020-10-28",62.3741,7.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45459","2020-10-28 05:15:00","2020-10-28",62.3826,7.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45460","2020-10-28 05:30:00","2020-10-28",62.3964,7.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45461","2020-10-28 05:45:00","2020-10-28",62.4013,7.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45462","2020-10-28 06:00:00","2020-10-28",62.402,7.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45463","2020-10-28 06:15:00","2020-10-28",62.4082,7.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45464","2020-10-28 06:30:00","2020-10-28",62.4135,7.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45465","2020-10-28 06:45:00","2020-10-28",62.435,7.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45466","2020-10-28 07:00:00","2020-10-28",62.4565,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45467","2020-10-28 07:15:00","2020-10-28",62.4716,7.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45468","2020-10-28 07:30:00","2020-10-28",62.4797,7.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45469","2020-10-28 07:45:00","2020-10-28",62.4922,7.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45470","2020-10-28 08:00:00","2020-10-28",62.502,7.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45471","2020-10-28 08:15:00","2020-10-28",62.5161,7.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45472","2020-10-28 08:30:00","2020-10-28",62.5219,7.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45473","2020-10-28 08:45:00","2020-10-28",62.5269,7.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45474","2020-10-28 09:00:00","2020-10-28",62.5211,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45475","2020-10-28 09:15:00","2020-10-28",62.5254,7.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45476","2020-10-28 09:30:00","2020-10-28",62.5198,7.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45477","2020-10-28 09:45:00","2020-10-28",62.5256,7.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45478","2020-10-28 10:00:00","2020-10-28",62.5303,7.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45479","2020-10-28 10:15:00","2020-10-28",62.5338,7.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45480","2020-10-28 10:30:00","2020-10-28",62.5298,7.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45481","2020-10-28 10:45:00","2020-10-28",62.5121,7.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45482","2020-10-28 11:00:00","2020-10-28",62.5034,7.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45483","2020-10-28 11:15:00","2020-10-28",62.4913,7.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45484","2020-10-28 11:30:00","2020-10-28",62.4793,7.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45485","2020-10-28 11:45:00","2020-10-28",62.4602,7.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45486","2020-10-28 12:00:00","2020-10-28",62.4365,7.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45487","2020-10-28 12:15:00","2020-10-28",62.4264,7.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45488","2020-10-28 12:30:00","2020-10-28",62.4175,7.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45489","2020-10-28 12:45:00","2020-10-28",62.4005,7.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45490","2020-10-28 13:00:00","2020-10-28",62.3554,7.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45491","2020-10-28 13:15:00","2020-10-28",62.3466,7.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45492","2020-10-28 13:30:00","2020-10-28",62.3197,7.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45493","2020-10-28 13:45:00","2020-10-28",62.3164,7.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45494","2020-10-28 14:00:00","2020-10-28",62.2931,7.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45495","2020-10-28 14:15:00","2020-10-28",62.3058,7.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45496","2020-10-28 14:30:00","2020-10-28",62.2746,7.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45497","2020-10-28 14:45:00","2020-10-28",62.2658,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45498","2020-10-28 15:00:00","2020-10-28",62.2734,7.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45499","2020-10-28 15:15:00","2020-10-28",62.2892,7.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45500","2020-10-28 15:30:00","2020-10-28",62.2767,7.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45501","2020-10-28 15:45:00","2020-10-28",62.2678,7.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45502","2020-10-28 16:00:00","2020-10-28",62.2892,7.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45503","2020-10-28 16:15:00","2020-10-28",62.2886,7.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45504","2020-10-28 16:30:00","2020-10-28",62.3006,7.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45505","2020-10-28 16:45:00","2020-10-28",62.2894,7.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45506","2020-10-28 17:00:00","2020-10-28",62.3002,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45507","2020-10-28 17:15:00","2020-10-28",62.2767,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45508","2020-10-28 17:30:00","2020-10-28",62.2945,7.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45509","2020-10-28 17:45:00","2020-10-28",62.3104,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45510","2020-10-28 18:00:00","2020-10-28",62.3321,7.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45511","2020-10-28 18:15:00","2020-10-28",62.3146,7.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45512","2020-10-28 18:30:00","2020-10-28",62.3209,7.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45513","2020-10-28 18:45:00","2020-10-28",62.3504,7.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45514","2020-10-28 19:00:00","2020-10-28",62.3857,7.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45515","2020-10-28 19:15:00","2020-10-28",62.3843,7.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45516","2020-10-28 19:30:00","2020-10-28",62.3853,7.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45517","2020-10-28 19:45:00","2020-10-28",62.4037,7.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45518","2020-10-28 20:00:00","2020-10-28",62.4084,7.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45519","2020-10-28 20:15:00","2020-10-28",62.4034,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45520","2020-10-28 20:30:00","2020-10-28",62.4024,7.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45521","2020-10-28 20:45:00","2020-10-28",62.4404,7.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45522","2020-10-28 21:00:00","2020-10-28",62.4674,7.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45523","2020-10-28 21:15:00","2020-10-28",62.499,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45524","2020-10-28 21:30:00","2020-10-28",62.5107,7.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45525","2020-10-28 21:45:00","2020-10-28",62.5171,7.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45526","2020-10-28 22:00:00","2020-10-28",62.5087,7.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45527","2020-10-28 22:15:00","2020-10-28",62.513,7.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45528","2020-10-28 22:30:00","2020-10-28",62.4951,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45529","2020-10-28 22:45:00","2020-10-28",62.5041,7.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45530","2020-10-28 23:00:00","2020-10-28",62.4957,7.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45531","2020-10-28 23:15:00","2020-10-28",62.4873,7.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45532","2020-10-28 23:30:00","2020-10-28",62.4629,7.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45533","2020-10-28 23:45:00","2020-10-28",62.4523,7.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45534","2020-10-29","2020-10-29",62.438,7.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45535","2020-10-29 00:15:00","2020-10-29",62.4327,7.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45536","2020-10-29 00:30:00","2020-10-29",62.4187,7.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45537","2020-10-29 00:45:00","2020-10-29",62.4288,7.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45538","2020-10-29 01:00:00","2020-10-29",62.382,7.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45539","2020-10-29 01:15:00","2020-10-29",62.3653,7.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45540","2020-10-29 01:30:00","2020-10-29",62.3537,7.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45541","2020-10-29 01:45:00","2020-10-29",62.3586,7.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45542","2020-10-29 02:00:00","2020-10-29",62.3307,7.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45543","2020-10-29 02:15:00","2020-10-29",62.3187,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45544","2020-10-29 02:30:00","2020-10-29",62.3156,7.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45545","2020-10-29 02:45:00","2020-10-29",62.3033,7.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45546","2020-10-29 03:00:00","2020-10-29",62.2901,7.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45547","2020-10-29 03:15:00","2020-10-29",62.2736,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45548","2020-10-29 03:30:00","2020-10-29",62.2793,7.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45549","2020-10-29 03:45:00","2020-10-29",62.2649,7.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45550","2020-10-29 04:00:00","2020-10-29",62.2745,7.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45551","2020-10-29 04:15:00","2020-10-29",62.2824,7.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45552","2020-10-29 04:30:00","2020-10-29",62.3,7.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45553","2020-10-29 04:45:00","2020-10-29",62.2932,7.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45554","2020-10-29 05:00:00","2020-10-29",62.3154,7.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45555","2020-10-29 05:15:00","2020-10-29",62.3093,7.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45556","2020-10-29 05:30:00","2020-10-29",62.333,7.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45557","2020-10-29 05:45:00","2020-10-29",62.3598,7.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45558","2020-10-29 06:00:00","2020-10-29",62.3705,7.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45559","2020-10-29 06:15:00","2020-10-29",62.3951,7.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45560","2020-10-29 06:30:00","2020-10-29",62.4058,7.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45561","2020-10-29 06:45:00","2020-10-29",62.419,7.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45562","2020-10-29 07:00:00","2020-10-29",62.4439,7.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45563","2020-10-29 07:15:00","2020-10-29",62.4554,7.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45564","2020-10-29 07:30:00","2020-10-29",62.4604,7.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45565","2020-10-29 07:45:00","2020-10-29",62.4805,7.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45566","2020-10-29 08:00:00","2020-10-29",62.5004,7.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45567","2020-10-29 08:15:00","2020-10-29",62.5041,7.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45568","2020-10-29 08:30:00","2020-10-29",62.5125,7.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45569","2020-10-29 08:45:00","2020-10-29",62.5205,7.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45570","2020-10-29 09:00:00","2020-10-29",62.5341,7.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45571","2020-10-29 09:15:00","2020-10-29",62.5301,7.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45572","2020-10-29 09:30:00","2020-10-29",62.5318,7.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45573","2020-10-29 09:45:00","2020-10-29",62.5479,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45574","2020-10-29 10:00:00","2020-10-29",62.5481,7.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45575","2020-10-29 10:15:00","2020-10-29",62.541,7.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45576","2020-10-29 10:30:00","2020-10-29",62.5383,7.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45577","2020-10-29 10:45:00","2020-10-29",62.5174,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45578","2020-10-29 11:00:00","2020-10-29",62.508,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45579","2020-10-29 11:15:00","2020-10-29",62.5017,7.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45580","2020-10-29 11:30:00","2020-10-29",62.485,7.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45581","2020-10-29 11:45:00","2020-10-29",62.4742,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45582","2020-10-29 12:00:00","2020-10-29",62.4603,7.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45583","2020-10-29 12:15:00","2020-10-29",62.4547,7.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45584","2020-10-29 12:30:00","2020-10-29",62.4326,7.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45585","2020-10-29 12:45:00","2020-10-29",62.4254,7.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45586","2020-10-29 13:00:00","2020-10-29",62.4091,7.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45587","2020-10-29 13:15:00","2020-10-29",62.393,7.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45588","2020-10-29 13:30:00","2020-10-29",62.3696,7.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45589","2020-10-29 13:45:00","2020-10-29",62.3713,7.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45590","2020-10-29 14:00:00","2020-10-29",62.3623,7.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45591","2020-10-29 14:15:00","2020-10-29",62.3516,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45592","2020-10-29 14:30:00","2020-10-29",62.3466,7.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45593","2020-10-29 14:45:00","2020-10-29",62.328,7.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45594","2020-10-29 15:00:00","2020-10-29",62.3107,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45595","2020-10-29 15:15:00","2020-10-29",62.2974,7.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45596","2020-10-29 15:30:00","2020-10-29",62.2844,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45597","2020-10-29 15:45:00","2020-10-29",62.2811,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45598","2020-10-29 16:00:00","2020-10-29",62.285,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45599","2020-10-29 16:15:00","2020-10-29",62.2839,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45600","2020-10-29 16:30:00","2020-10-29",62.2728,7.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45601","2020-10-29 16:45:00","2020-10-29",62.2863,7.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45602","2020-10-29 17:00:00","2020-10-29",62.2987,7.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45603","2020-10-29 17:15:00","2020-10-29",62.3126,7.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45604","2020-10-29 17:30:00","2020-10-29",62.291,7.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45605","2020-10-29 17:45:00","2020-10-29",62.3243,7.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45606","2020-10-29 18:00:00","2020-10-29",62.3332,7.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
