Serial_number:,,,,,,,
2020421,,,,,,,3.7733
Project ID:,,,,,,,3.7733
,,,,,,,3.7733
Location:,,,,,,,
,,,,,,,
LEVEL,,,,,,,
UNIT: kPa,,,,,,,
Offset: 0.000000 kPa,,,,,,,
TEMPERATURE,,,,,,,
UNIT: °C,,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,Level mH2O,,
7/17/2019,3:00:00 AM,0,2.1028,5.205,,,
7/17/2019,3:15:00 AM,0,2.0976,5.175,,,
7/17/2019,3:30:00 AM,0,2.1334,5.146,,,
7/17/2019,3:45:00 AM,0,2.1281,5.119,,,
7/17/2019,4:00:00 AM,0,2.1151,5.08,,,
7/17/2019,4:15:00 AM,0,2.1295,5.049,,,
7/17/2019,4:30:00 AM,0,2.1006,5.022,,,
7/17/2019,4:45:00 AM,0,2.1242,4.992,,,
7/17/2019,5:00:00 AM,0,2.1252,4.959,,,
7/17/2019,5:15:00 AM,0,2.1219,4.925,,,
7/17/2019,5:30:00 AM,0,2.1695,4.878,,,
7/17/2019,5:45:00 AM,0,2.1226,4.826,,,
7/17/2019,6:00:00 AM,0,2.1575,4.802,,,
7/17/2019,6:15:00 AM,0,2.1016,4.782,,,
7/17/2019,6:30:00 AM,0,2.1754,4.763,,,
7/17/2019,6:45:00 AM,0,2.0874,4.759,,,
7/17/2019,7:00:00 AM,0,2.1096,4.768,,,
7/17/2019,7:15:00 AM,0,2.1151,4.778,,,
7/17/2019,7:30:00 AM,0,2.0964,4.816,,,
7/17/2019,7:45:00 AM,0,2.1098,4.876,,,
7/17/2019,8:00:00 AM,0,2.1349,4.94,,,
7/17/2019,8:15:00 AM,0,2.0992,4.987,,,
7/17/2019,8:30:00 AM,0,2.1195,5.066,,,
7/17/2019,8:45:00 AM,0,2.1223,5.126,,,
7/17/2019,9:00:00 AM,0,2.1015,5.149,,,
7/17/2019,9:15:00 AM,0,2.1369,5.221,,,
7/17/2019,9:30:00 AM,0,2.1492,5.279,,,
7/17/2019,9:45:00 AM,0,2.1451,5.434,,,
7/17/2019,10:00:00 AM,0,2.1475,5.629,,,
7/17/2019,10:15:00 AM,0,2.1697,5.8,,,
7/17/2019,10:30:00 AM,0,2.1775,5.92,,,
7/17/2019,10:45:00 AM,0,2.1846,6.028,,,
7/17/2019,11:00:00 AM,0,2.2218,6.199,,,
7/17/2019,11:15:00 AM,0,2.216,6.343,,,
7/17/2019,11:30:00 AM,0,2.2396,6.661,,,
7/17/2019,11:45:00 AM,0,2.2375,7.093,,,
7/17/2019,12:00:00 PM,0,2.269,7.443,,,
7/17/2019,12:15:00 PM,0,2.2372,7.646,,,
7/17/2019,12:30:00 PM,0,2.1499,7.689,,,
7/17/2019,12:45:00 PM,0,2.1818,7.773,,,
7/17/2019,1:00:00 PM,0,2.1778,7.944,,,
7/17/2019,1:15:00 PM,0,2.2299,8.094,,,
7/17/2019,1:30:00 PM,0,2.204,8.239,,,
7/17/2019,1:45:00 PM,0,2.3012,8.305,,,
7/17/2019,2:00:00 PM,0,2.2152,8.43,,,
7/17/2019,2:15:00 PM,0,2.2428,8.518,,,
7/17/2019,2:30:00 PM,0,2.2466,8.709,,,
7/17/2019,2:45:00 PM,0,2.1765,8.907,,,
7/17/2019,3:00:00 PM,0,2.1774,8.851,,,
7/17/2019,3:15:00 PM,0,2.1891,8.831,,,
7/17/2019,3:30:00 PM,0,2.2086,9.284,,,
7/17/2019,3:45:00 PM,0,2.1751,9.313,,,
7/17/2019,4:00:00 PM,0,2.17,9.374,,,
7/17/2019,4:15:00 PM,0,2.154,9.302,,,
7/17/2019,4:30:00 PM,0,2.1712,9.195,,,
7/17/2019,4:45:00 PM,0,2.1389,9.079,,,
7/17/2019,5:00:00 PM,0,2.1554,8.978,,,
7/17/2019,5:15:00 PM,0,2.1294,8.843,,,
7/17/2019,5:30:00 PM,0,2.1317,8.71,,,
7/17/2019,5:45:00 PM,0,2.1168,8.6,,,
7/17/2019,6:00:00 PM,0,2.1141,8.471,,,
7/17/2019,6:15:00 PM,0,2.0821,8.32,,,
7/17/2019,6:30:00 PM,0,2.0821,8.133,,,
7/17/2019,6:45:00 PM,0,2.0451,7.966,,,
7/17/2019,7:00:00 PM,0,2.0468,7.826,,,
7/17/2019,7:15:00 PM,0,2.0147,7.692,,,
7/17/2019,7:30:00 PM,0,1.9974,7.541,,,
7/17/2019,7:45:00 PM,0,1.9959,7.409,,,
7/17/2019,8:00:00 PM,0,2.0225,7.304,,,
7/17/2019,8:15:00 PM,0,2.0237,7.198,,,
7/17/2019,8:30:00 PM,0,2.0023,7.092,,,
7/17/2019,8:45:00 PM,0,1.9991,6.987,,,
7/17/2019,9:00:00 PM,0,2.0031,6.887,,,
7/17/2019,9:15:00 PM,0,2.0013,6.798,,,
7/17/2019,9:30:00 PM,0,1.9826,6.713,,,
7/17/2019,9:45:00 PM,0,1.9819,6.629,,,
7/17/2019,10:00:00 PM,0,1.9681,6.558,,,
7/17/2019,10:15:00 PM,0,1.9769,6.479,,,
7/17/2019,10:30:00 PM,0,1.9697,6.409,,,
7/17/2019,10:45:00 PM,0,1.991,6.348,,,
7/17/2019,11:00:00 PM,0,1.9857,6.279,,,
7/17/2019,11:15:00 PM,0,2.0229,6.21,,,
7/17/2019,11:30:00 PM,0,2.0079,6.157,,,
7/17/2019,11:45:00 PM,0,1.9923,6.093,,,
7/18/2019,12:00:00 AM,0,2.011,6.036,,,
7/18/2019,12:15:00 AM,0,2.0177,5.97,,,
7/18/2019,12:30:00 AM,0,2.0117,5.901,,,
7/18/2019,12:45:00 AM,0,1.9909,5.835,,,
7/18/2019,1:00:00 AM,0,1.9847,5.781,,,
7/18/2019,1:15:00 AM,0,2.0078,5.721,,,
7/18/2019,1:30:00 AM,0,1.9882,5.662,,,
7/18/2019,1:45:00 AM,0,1.9928,5.612,,,
7/18/2019,2:00:00 AM,0,2.0007,5.563,,,
7/18/2019,2:15:00 AM,0,2.0061,5.51,,,
7/18/2019,2:30:00 AM,0,1.9926,5.46,,,
7/18/2019,2:45:00 AM,0,1.9903,5.421,,,
7/18/2019,3:00:00 AM,0,1.9879,5.39,,,
7/18/2019,3:15:00 AM,0,2.0096,5.355,,,
7/18/2019,3:30:00 AM,0,1.9987,5.323,,,
7/18/2019,3:45:00 AM,0,1.9785,5.289,,,
7/18/2019,4:00:00 AM,0,1.9813,5.267,,,
7/18/2019,4:15:00 AM,0,1.9692,5.24,,,
7/18/2019,4:30:00 AM,0,1.9593,5.203,,,
7/18/2019,4:45:00 AM,0,1.9485,5.174,,,
7/18/2019,5:00:00 AM,0,1.9609,5.159,,,
7/18/2019,5:15:00 AM,0,1.9591,5.137,,,
7/18/2019,5:30:00 AM,0,1.9609,5.12,,,
7/18/2019,5:45:00 AM,0,1.9852,5.097,,,
7/18/2019,6:00:00 AM,0,1.9505,5.071,,,
7/18/2019,6:15:00 AM,0,1.9616,5.047,,,
7/18/2019,6:30:00 AM,0,1.9524,5.031,,,
7/18/2019,6:45:00 AM,0,1.9811,5.024,,,
7/18/2019,7:00:00 AM,0,1.9403,5.016,,,
7/18/2019,7:15:00 AM,0,1.972,5.018,,,
7/18/2019,7:30:00 AM,0,1.9727,5.035,,,
7/18/2019,7:45:00 AM,0,1.9732,5.027,,,
7/18/2019,8:00:00 AM,0,1.97,5.023,,,
7/18/2019,8:15:00 AM,0,1.948,5.05,,,
7/18/2019,8:30:00 AM,0,1.9644,5.087,,,
7/18/2019,8:45:00 AM,0,1.9705,5.152,,,
7/18/2019,9:00:00 AM,0,2.0068,5.284,,,
7/18/2019,9:15:00 AM,0,1.9872,5.547,,,
7/18/2019,9:30:00 AM,0,2.0145,5.71,,,
7/18/2019,9:45:00 AM,0,2.0102,5.958,,,
7/18/2019,10:00:00 AM,0,2.035,6.181,,,
7/18/2019,10:15:00 AM,0,2.0477,6.458,,,
7/18/2019,10:30:00 AM,0,2.0505,6.725,,,
7/18/2019,10:45:00 AM,0,2.075,6.974,,,
7/18/2019,11:00:00 AM,0,2.1183,7.314,,,
7/18/2019,11:15:00 AM,0,2.0902,7.669,,,
7/18/2019,11:30:00 AM,0,2.059,7.997,,,
7/18/2019,11:45:00 AM,0,2.1206,8.247,,,
7/18/2019,12:00:00 PM,0,2.1061,8.377,,,
7/18/2019,12:15:00 PM,0,2.1491,8.573,,,
7/18/2019,12:30:00 PM,0,2.1296,8.991,,,
7/18/2019,12:45:00 PM,0,2.0888,9.37,,,
7/18/2019,1:00:00 PM,0,2.1613,9.671,,,
7/18/2019,1:15:00 PM,0,2.1474,9.79,,,
7/18/2019,1:30:00 PM,0,2.1434,9.779,,,
7/18/2019,1:45:00 PM,0,0.1065,9.86,,,
7/18/2019,2:00:00 PM,0,1.9938,10.142,,,
7/18/2019,2:15:00 PM,0,1.9751,10.09,,,
7/18/2019,2:30:00 PM,0,1.9675,10.159,,,
7/18/2019,2:45:00 PM,0,1.9686,10.2,,,
7/18/2019,3:00:00 PM,0,1.9971,10.156,,,
7/18/2019,3:15:00 PM,0,2.002,10.281,,,
7/18/2019,3:30:00 PM,0,1.9561,10.364,,,
7/18/2019,3:45:00 PM,0,2.0304,10.384,,,
7/18/2019,4:00:00 PM,0,1.9958,10.341,,,
7/18/2019,4:15:00 PM,0,1.9967,10.316,,,
7/18/2019,4:30:00 PM,0,2.0153,10.262,,,
7/18/2019,4:45:00 PM,0,2.0143,10.21,,,
7/18/2019,5:00:00 PM,0,1.9846,10.053,,,
7/18/2019,5:15:00 PM,0,1.9525,9.808,,,
7/18/2019,5:30:00 PM,0,1.9299,9.601,,,
7/18/2019,5:45:00 PM,0,1.9189,9.406,,,
7/18/2019,6:00:00 PM,0,1.9546,9.208,,,
7/18/2019,6:15:00 PM,0,1.9403,9.012,,,
7/18/2019,6:30:00 PM,0,1.8528,8.815,,,
7/18/2019,6:45:00 PM,0,1.9598,8.638,,,
7/18/2019,7:00:00 PM,0,1.9433,8.472,,,
7/18/2019,7:15:00 PM,0,1.9314,8.324,,,
7/18/2019,7:30:00 PM,0,1.9368,8.192,,,
7/18/2019,7:45:00 PM,0,1.9595,8.073,,,
7/18/2019,8:00:00 PM,0,1.9678,7.955,,,
7/18/2019,8:15:00 PM,0,1.9697,7.865,,,
7/18/2019,8:30:00 PM,0,1.9533,7.774,,,
7/18/2019,8:45:00 PM,0,1.9344,7.679,,,
7/18/2019,9:00:00 PM,0,1.9432,7.589,,,
7/18/2019,9:15:00 PM,0,1.9456,7.498,,,
7/18/2019,9:30:00 PM,0,1.9454,7.399,,,
7/18/2019,9:45:00 PM,0,1.958,7.312,,,
7/18/2019,10:00:00 PM,0,1.9345,7.225,,,
7/18/2019,10:15:00 PM,0,1.9589,7.131,,,
7/18/2019,10:30:00 PM,0,1.9452,7.047,,,
7/18/2019,10:45:00 PM,0,1.9719,6.947,,,
7/18/2019,11:00:00 PM,0,1.9531,6.86,,,
7/18/2019,11:15:00 PM,0,1.9512,6.775,,,
7/18/2019,11:30:00 PM,0,1.9659,6.699,,,
7/18/2019,11:45:00 PM,0,1.9663,6.603,,,
7/19/2019,12:00:00 AM,0,1.9455,6.529,,,
7/19/2019,12:15:00 AM,0,1.9561,6.474,,,
7/19/2019,12:30:00 AM,0,1.9477,6.438,,,
7/19/2019,12:45:00 AM,0,1.9616,6.4,,,
7/19/2019,1:00:00 AM,0,1.938,6.359,,,
7/19/2019,1:15:00 AM,0,1.9407,6.296,,,
7/19/2019,1:30:00 AM,0,1.9587,6.252,,,
7/19/2019,1:45:00 AM,0,1.9727,6.198,,,
7/19/2019,2:00:00 AM,0,1.9356,6.144,,,
7/19/2019,2:15:00 AM,0,1.943,6.099,,,
7/19/2019,2:30:00 AM,0,1.9553,6.055,,,
7/19/2019,2:45:00 AM,0,1.9508,6.016,,,
7/19/2019,3:00:00 AM,0,1.9627,5.979,,,
7/19/2019,3:15:00 AM,0,1.9321,5.955,,,
7/19/2019,3:30:00 AM,0,1.9661,5.905,,,
7/19/2019,3:45:00 AM,0,1.9548,5.865,,,
7/19/2019,4:00:00 AM,0,1.9554,5.813,,,
7/19/2019,4:15:00 AM,0,1.9333,5.751,,,
7/19/2019,4:30:00 AM,0,1.9555,5.641,,,
7/19/2019,4:45:00 AM,0,1.9437,5.439,,,
7/19/2019,5:00:00 AM,0,1.9362,5.251,,,
7/19/2019,5:15:00 AM,0,1.9477,5.102,,,
7/19/2019,5:30:00 AM,0,1.9511,5.013,,,
7/19/2019,5:45:00 AM,0,1.9302,4.871,,,
7/19/2019,6:00:00 AM,0,1.9254,4.792,,,
7/19/2019,6:15:00 AM,0,1.9387,4.759,,,
7/19/2019,6:30:00 AM,0,1.9383,4.764,,,
7/19/2019,6:45:00 AM,0,1.9294,4.768,,,
7/19/2019,7:00:00 AM,0,1.9416,4.775,,,
7/19/2019,7:15:00 AM,0,1.9192,4.795,,,
7/19/2019,7:30:00 AM,0,1.9531,4.817,,,
7/19/2019,7:45:00 AM,0,1.9219,4.849,,,
7/19/2019,8:00:00 AM,0,1.9632,4.888,,,
7/19/2019,8:15:00 AM,0,1.937,4.947,,,
7/19/2019,8:30:00 AM,0,1.9596,5.01,,,
7/19/2019,8:45:00 AM,0,1.9768,5.068,,,
7/19/2019,9:00:00 AM,0,1.9303,5.142,,,
7/19/2019,9:15:00 AM,0,1.9675,5.258,,,
7/19/2019,9:30:00 AM,0,1.9505,5.501,,,
7/19/2019,9:45:00 AM,0,1.9463,5.731,,,
7/19/2019,10:00:00 AM,0,1.9915,6.046,,,
7/19/2019,10:15:00 AM,0,2.0019,6.205,,,
7/19/2019,10:30:00 AM,0,1.9955,6.402,,,
7/19/2019,10:45:00 AM,0,2.0092,6.487,,,
7/19/2019,11:00:00 AM,0,1.9954,6.604,,,
7/19/2019,11:15:00 AM,0,1.982,6.819,,,
7/19/2019,11:30:00 AM,0,2.0345,7.068,,,
7/19/2019,11:45:00 AM,0,2.0307,7.198,,,
7/19/2019,12:00:00 PM,0,2.0732,7.185,,,
7/19/2019,12:15:00 PM,0,2.1183,7.532,,,
7/19/2019,12:30:00 PM,0,2.0747,8.012,,,
7/19/2019,12:45:00 PM,0,2.1101,8.189,,,
7/19/2019,1:00:00 PM,0,2.0545,8.429,,,
7/19/2019,1:15:00 PM,0,2.1125,8.69,,,
7/19/2019,1:30:00 PM,0,2.118,8.929,,,
7/19/2019,1:45:00 PM,0,2.0829,9.097,,,
7/19/2019,2:00:00 PM,0,2.0407,9.105,,,
7/19/2019,2:15:00 PM,0,1.8149,9.594,,,
7/19/2019,2:30:00 PM,0,1.8523,9.522,,,
7/19/2019,2:45:00 PM,0,1.8432,9.515,,,
7/19/2019,3:00:00 PM,0,1.8443,9.397,,,
7/19/2019,3:15:00 PM,0,1.8635,9.208,,,
7/19/2019,3:30:00 PM,0,1.8677,9.074,,,
7/19/2019,3:45:00 PM,0,1.8401,9.013,,,
7/19/2019,4:00:00 PM,0,1.8519,8.903,,,
7/19/2019,4:15:00 PM,0,1.8395,8.758,,,
