Plot Title: LUXabajo_04,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensity, Lux (LGR S/N: 10801154, SEN S/N: 10801154)",Coupler Attached (LGR S/N: 10801154),Host Connected (LGR S/N: 10801154),Stopped (LGR S/N: 10801154),End Of File (LGR S/N: 10801154)
1138,7/26/2021 10:30,7.582,1636.1,,,,
1139,7/26/2021 10:45,7.682,1722.2,,,,
1140,7/26/2021 11:00,7.782,602.8,,,,
1141,7/26/2021 11:15,7.882,495.1,,,,
1142,7/26/2021 11:30,7.882,645.8,,,,
1143,7/26/2021 11:45,8.082,710.4,,,,
1144,7/26/2021 12:00,8.082,624.3,,,,
1145,7/26/2021 12:15,8.182,581.3,,,,
1146,7/26/2021 12:30,8.282,785.8,,,,
1147,7/26/2021 12:45,8.282,936.5,,,,
1148,7/26/2021 13:00,8.581,1248.6,,,,
1149,7/26/2021 13:15,8.581,818.1,,,,
1150,7/26/2021 13:30,8.68,1636.1,,,,
1151,7/26/2021 13:45,8.779,549,,,,
1152,7/26/2021 14:00,8.779,1356.3,,,,
1153,7/26/2021 14:15,8.879,785.8,,,,
1154,7/26/2021 14:30,9.077,2066.7,,,,
1155,7/26/2021 14:45,9.077,387.5,,,,
1156,7/26/2021 15:00,9.176,688.9,,,,
1157,7/26/2021 15:15,9.373,1259.4,,,,
1158,7/26/2021 15:30,9.472,1033.3,,,,
1159,7/26/2021 15:45,9.571,1377.8,,,,
1160,7/26/2021 16:00,9.571,1044.1,,,,
1161,7/26/2021 16:15,9.669,1205.6,,,,
1162,7/26/2021 16:30,9.669,1980.6,,,,
1163,7/26/2021 16:45,9.571,516.7,,,,
1164,7/26/2021 17:00,9.472,1001,,,,
1165,7/26/2021 17:15,9.472,398.3,,,,
1166,7/26/2021 17:30,9.373,667.4,,,,
1167,7/26/2021 17:45,9.275,441.3,,,,
1168,7/26/2021 18:00,9.176,64.6,,,,
1169,7/26/2021 18:15,9.077,0,,,,
1170,7/26/2021 18:30,8.978,0,,,,
1171,7/26/2021 18:45,8.779,0,,,,
1172,7/26/2021 19:00,8.68,0,,,,
1173,7/26/2021 19:15,8.481,0,,,,
1174,7/26/2021 19:30,8.382,0,,,,
1175,7/26/2021 19:45,8.282,0,,,,
1176,7/26/2021 20:00,8.182,0,,,,
1177,7/26/2021 20:15,8.082,0,,,,
1178,7/26/2021 20:30,8.082,0,,,,
1179,7/26/2021 20:45,7.983,0,,,,
1180,7/26/2021 21:00,7.882,0,,,,
1181,7/26/2021 21:15,7.882,0,,,,
1182,7/26/2021 21:30,7.782,0,,,,
1183,7/26/2021 21:45,7.682,0,,,,
1184,7/26/2021 22:00,7.682,0,,,,
1185,7/26/2021 22:15,7.582,0,,,,
1186,7/26/2021 22:30,7.582,0,,,,
1187,7/26/2021 22:45,7.481,0,,,,
1188,7/26/2021 23:00,7.481,0,,,,
1189,7/26/2021 23:15,7.381,0,,,,
1190,7/26/2021 23:30,7.381,0,,,,
1191,7/26/2021 23:45,7.381,0,,,,
1192,7/27/2021 0:00,7.28,0,,,,
1193,7/27/2021 0:15,7.28,0,,,,
1194,7/27/2021 0:30,7.179,0,,,,
1195,7/27/2021 0:45,7.179,0,,,,
1196,7/27/2021 1:00,7.179,0,,,,
1197,7/27/2021 1:15,7.079,0,,,,
1198,7/27/2021 1:30,7.079,0,,,,
1199,7/27/2021 1:45,7.079,0,,,,
1200,7/27/2021 2:00,7.079,0,,,,
1201,7/27/2021 2:15,6.978,0,,,,
1202,7/27/2021 2:30,6.978,0,,,,
1203,7/27/2021 2:45,6.978,0,,,,
1204,7/27/2021 3:00,6.978,0,,,,
1205,7/27/2021 3:15,6.877,0,,,,
1206,7/27/2021 3:30,6.877,0,,,,
1207,7/27/2021 3:45,6.877,0,,,,
1208,7/27/2021 4:00,6.877,0,,,,
1209,7/27/2021 4:15,6.775,0,,,,
1210,7/27/2021 4:30,6.775,0,,,,
1211,7/27/2021 4:45,6.775,0,,,,
1212,7/27/2021 5:00,6.674,0,,,,
1213,7/27/2021 5:15,6.674,0,,,,
1214,7/27/2021 5:30,6.573,0,,,,
1215,7/27/2021 5:45,6.573,0,,,,
1216,7/27/2021 6:00,6.573,0,,,,
1217,7/27/2021 6:15,6.471,0,,,,
1218,7/27/2021 6:30,6.471,10.8,,,,
1219,7/27/2021 6:45,6.37,32.3,,,,
1220,7/27/2021 7:00,6.37,32.3,,,,
1221,7/27/2021 7:15,6.37,96.9,,,,
1222,7/27/2021 7:30,6.37,139.9,,,,
1223,7/27/2021 7:45,6.37,322.9,,,,
1224,7/27/2021 8:00,6.37,333.7,,,,
1225,7/27/2021 8:15,6.37,204.5,,,,
1226,7/27/2021 8:30,6.471,269.1,,,,
1227,7/27/2021 8:45,6.471,699.7,,,,
1228,7/27/2021 9:00,6.573,462.9,,,,
1229,7/27/2021 9:15,6.674,861.1,,,,
1230,7/27/2021 9:30,6.674,366,,,,
1231,7/27/2021 9:45,6.877,2152.8,,,,
1232,7/27/2021 10:00,6.877,807.3,,,,
1233,7/27/2021 10:15,6.978,1173.3,,,,
1234,7/27/2021 10:30,7.079,592,,,,
1235,7/27/2021 10:45,7.381,850.4,,,,
1236,7/27/2021 11:00,7.582,1463.9,,,,
1237,7/27/2021 11:04,,,Logged,,,
1238,7/27/2021 11:04,,,,Logged,,
1239,7/27/2021 11:04,,,,,Logged,Logged
