"date","meanCO2dep","meanO2dep","minCO2dep","minO2dep","offset","EQ","width","stretch","slope","n.obs","Q_m3s_ave","Q_m3s_min","Q_m3s_max","DO_mgL_ave","WLTemp_c_ave","Q_mgL_delta"
2021-08-08,599.30349829643,-191.77108332679,565.820874655757,-208.798901956178,407.532414969639,3.49738321515718,48.816475041278,99.495117140574,0.285928060632914,96,0.00476783588967378,0.00450551880435768,0.0052548978495466,1.09802083333333,8.14130787037037,0.00074937904518892
2021-08-07,533.497185501473,-182.050848036894,508.120242414245,-209.7842347833,351.446337464579,1.39608729241131,21.4493468869864,83.4712403258445,-0.716287588487974,96,0.0050894668264922,0.00471862301985267,0.00556867276340207,1.49666666666667,7.66401041666667,0.0008500497435494
2021-08-06,476.316556412824,-171.02304629369,442.680383494964,-183.643451718905,305.293510119134,12.5094781997585,35.4122408544945,83.9245220822291,-0.0799393854828656,96,0.00565340936645623,0.00513528956092041,0.00627572527500593,1.82645833333333,7.79936342592592,0.00114043571408552
2021-08-05,378.142211565287,-130.391601358621,345.882226291761,-152.747584457478,247.750610206666,2.84583072059933,60.7723256938622,131.684379823158,-0.351391245010314,96,0.00704303536806299,0.00583898887841715,0.00801612009920014,3.08041666666667,8.16079282407407,0.00217713122078299
2021-08-04,286.755772114141,-99.462455592731,253.984540385868,-125.616794401543,187.29331652141,1.80905183001685,46.2208634767775,140.217830324678,-0.552775759880073,96,0.0102293319272756,0.00747180773052454,0.0127626997690972,4.28510416666667,7.00321759259259,0.00529089203857266
2021-08-03,228.671824694181,-82.9532345560371,199.045688872749,-95.4151045748758,145.718590138144,1.75765041903171,29.6125020590797,99.8522761365161,-0.568941348730141,96,0.0177226783832807,0.0124540783589435,0.0217849943670175,5.03885416666667,5.76147569444444,0.009330916008074
2021-08-02,269.459472844318,-94.8680346953245,192.763171604133,-169.686678330171,174.591438148994,1.59021999092086,32.7335711315298,376.493201146852,-0.628843811365321,96,0.0186202299333038,0.00788955522091178,0.0253286902093262,4.49020833333333,6.58651041666667,0.0174391349884144
2021-08-01,466.308703990304,-160.025328354571,415.251047677716,-178.513543104769,306.283375635734,26.4042229206169,35.8964826616269,101.013077387812,0.0378727297904753,96,0.00648086950261369,0.00571657281045064,0.00800171280699143,2.11854166666667,8.15361111111111,0.00228513999654079
2021-07-31,405.723590729658,-136.804802101349,382.433261324997,-154.512932282938,268.918788628309,1.67551698194574,57.0042065075573,95.8168651957458,-0.596830715997115,96,0.00744214186971217,0.00636740079976274,0.00835600080864943,2.74666666666667,8.82347800925926,0.00198860000888669
2021-07-30,358.284545645806,-123.692106424005,338.61250014438,-145.705965698906,234.592439221802,0.777125789106544,26.6907841122108,100.205971747907,-1.28679296713302,96,0.00867006918295632,0.00782941577334268,0.00930120209221306,3.200625,8.56261574074074,0.00147178631887038
2021-07-29,316.589588865776,-111.962597485055,286.254033133732,-136.438493198638,204.626991380721,0.836263051797872,40.8609501915428,129.19716862134,-1.19579598530643,96,0.010487357047511,0.0087098442938255,0.0122330897752559,3.55895833333333,8.65295138888889,0.0035232454814304
2021-07-12,202.019267203122,-63.2768358206239,146.812074750404,-92.2899816808222,138.742431382498,1.27938299893281,16.7618392124881,195.944889838965,-0.781626769180256,96,0.0341895579875837,0.0281219468661257,0.0388649302695661,5.26864583333333,7.83096875,0.0107429834034404
2021-07-11,208.723081619425,-62.441015770554,146.544254677305,-115.714139245847,146.282065848871,1.22763005799973,25.5598835545592,277.543860355477,-0.814577643715711,96,0.0373704917077932,0.0226003855267212,0.0518401064917438,5.3621875,7.36686458333333,0.0292397209650226
2021-07-10,267.050786666593,-116.858767627406,197.803367143384,-146.159448812099,150.192019039188,3.12452437807198,82.0491408364701,237.599743726873,-0.320048711099211,96,0.0240063252721333,0.0176904766402219,0.0309373852904614,3.54177083333333,7.80772916666667,0.0132469086502395
2021-07-09,346.722734865114,-111.43771981305,255.130696333331,-145.998842156753,235.285015052064,2.40326257813444,46.3549423547096,353.482631551971,-0.416101015801719,90,0.0163036050267048,0.0107959416285161,0.0232247139257469,3.63473684210526,8.10041052631579,0.0124287722972308
2021-07-08,472.577119101736,-162.125821574928,444.853764929484,-177.342386616966,310.451297526808,1.82441492910662,23.1845506103906,96.5436191943629,-0.548120925808077,96,0.00960460284361518,0.00850281722086704,0.0110787664722516,2.04177083333333,8.06827083333333,0.00257594925138456
2021-07-07,420.075497339357,-151.284102523158,393.748667556554,-189.552948739363,268.791394816199,1.71076351500317,26.9850541608082,120.162858495023,-0.584534327059311,96,0.0103496259142052,0.00917255018386161,0.0113690924695945,2.3940625,8.07797916666667,0.00219654228573289
2021-07-06,344.983843116816,-117.574630602027,303.168718745802,-140.995560145856,227.409212514789,1.23285309331608,30.8637066958998,154.598601510081,-0.811126650386412,96,0.0127595681361106,0.0108181982730037,0.0146334948249996,3.46395833333333,8.17060416666667,0.0038152965519959
2021-07-05,285.65000009866,-99.6945107910751,235.64673674892,-132.894677782226,185.955489307585,1.18846949867849,58.2635449508293,194.543349542505,-0.8414183124699,96,0.0163197497161288,0.012452558721012,0.0190495733098563,4.11260416666667,7.92547916666667,0.0065970145888443
2021-07-04,212.577343280601,-69.5817604747031,159.104766013406,-109.771344420128,142.995582805898,1.11033918532111,25.3421614660581,204.124604044244,-0.900625694580706,96,0.0260316590567789,0.0186563904821464,0.0316486433650983,5.04958333333333,8.11928125,0.0129922528829519
2021-07-03,199.940539948494,-65.272841174199,157.181425927388,-96.2173153990481,134.667698774295,1.01131300620597,21.0249000035737,173.703164497734,-0.988813546215119,96,0.0314305186246372,0.0290381863833746,0.0346699488029918,5.39604166666667,6.82820833333333,0.0056317624196172
2021-07-02,181.504363897468,-58.6580098218755,132.058072598646,-94.0274982287248,122.846354075593,0.962565082647635,21.9561315491364,203.332694521529,-1.0388907908953,95,0.0418535023736446,0.0334128860769224,0.0546659881066846,5.6028125,6.94336458333333,0.0212531020297622
2021-07-01,163.857114425032,-49.1115572659677,108.549597550767,-86.1192493421427,114.745557159064,1.10026153617971,19.4123902773325,214.510809683567,-0.90887481486644,96,0.0847744256746574,0.0514629882404873,0.105332069965237,6.08197916666667,5.9394375,0.0538690817247497
2021-06-30,243.73501152803,-72.5656792097603,145.87698009242,-145.418370236346,171.16933231827,1.83918170909622,55.872801324042,483.020347794685,-0.543720065860923,96,0.0484472910772637,0.0167766314539469,0.0946653331535212,5.12145833333333,6.95870833333333,0.0778887016995743
2021-06-29,404.656817456413,-129.07824020464,376.108158733649,-145.926204121015,275.578577251772,1.61803986035917,56.2777970568947,90.0107830169605,-0.618031746002858,96,0.0171570563709242,0.0153742943242052,0.0188923463003414,3.1378125,7.9696875,0.0035180519761362
2021-06-28,371.735084725644,-121.720745378549,322.14067258275,-147.771620597486,250.014339347095,1.48071400634657,24.3014824525458,163.019930421843,-0.675349862102908,96,0.0186393631971511,0.0163338266658581,0.0219159747081888,3.319375,8.24129166666667,0.0055821480423307
2021-06-27,333.061366875094,-107.975029130246,305.757811956082,-134.526338912164,225.086337744848,1.32722785535638,46.4704520333517,121.910445317013,-0.753450129881042,96,0.0210658880245894,0.0170067974111659,0.0248589556113986,3.68322916666667,8.64188541666667,0.0078521582002327
2021-06-26,298.634318512561,-95.455122145717,249.817246350487,-123.770700891689,203.179196366844,1.22265980622805,25.8545002719869,171.561592637236,-0.817888994883239,96,0.0238745829389963,0.021374556097457,0.0264910460938225,4.00135416666667,9.09734375,0.0051164899963655
2021-06-18,469.687559291835,-139.40308823569,426.973622216994,-156.029370576281,330.284471056145,3.52821242446702,19.6856479410424,165.84439760993,-0.283429646430958,92,0.0137736430267706,0.0117282207820761,0.0159848833547756,2.71957894736842,8.45155319148936,0.0042566625726995
2021-06-17,490.651656363039,-143.483908633473,460.56236372383,-156.939915549683,347.167747729566,42.328399646191,47.4943782477084,81.8370502146036,-0.0236248005679087,96,0.0141867031302061,0.0131376974184044,0.0150885389429796,2.4771875,9.03065625,0.0019508415245752
2021-06-16,399.174884716876,-126.565695120115,348.219589996737,-167.751011899168,272.60918959676,1.64983734524847,47.0868003454624,163.060034472843,-0.606120356579392,96,0.0174123860247809,0.0146389571788917,0.0211376223133794,3.04864583333333,8.90735416666667,0.0064986651344877
2021-06-15,377.78239335043,-120.835361499971,283.438772568161,-209.094101830945,256.947031850459,1.65116677476906,45.4135291767497,423.828261975926,-0.605632341493707,96,0.0200088795491005,0.0150245742453342,0.0252139827404339,3.17072916666667,9.28585416666667,0.0101894084950997
2021-06-14,432.151135509956,-132.208746384329,368.458061809347,-178.075618617741,299.942389125627,3.04626396564923,63.9573851679378,199.838975541369,-0.328270961176169,90,0.0168730837240052,0.0147128270523202,0.0200028075465228,2.7484375,10.0945483870968,0.0052899804942026
2021-06-13,391.333182763038,-121.448603022657,293.343644299713,-211.351799054033,269.884579740382,2.17722456746407,67.937188286973,534.622388816114,-0.459300347306273,96,0.0208983489325796,0.0141392279958448,0.025445919488675,3.21302083333333,8.94005208333333,0.0113066914928302
2021-06-12,629.79787958503,-210.505270806194,592.381938120791,-222.544169711595,419.292608778836,2.41023262031426,27.0878983483587,90.9588103128081,0.414897712184152,94,0.0143507908774141,0.0137396411536575,0.0151526767254865,0.329148936170213,9.06633333333333,0.001413035571829
2019-08-13,247.341380847738,-92.1121041679655,172.960902332511,-129.329055709579,155.229276679772,1.99077267803947,30.710266367829,297.104722932409,-0.502317522754435,96,0.00934850849971073,0.00789250555597924,0.0182866616128032,4.873125,4.98802083333333,0.010394156056824
