Date,Time,ms,LEVEL_m,TEMP_c
8/7/2019,13:30:00,0,0.502,4.474
8/7/2019,13:45:00,0,0.503,4.475
8/7/2019,14:00:00,0,0.5015,4.476
8/7/2019,14:15:00,0,0.5015,4.479
8/7/2019,14:30:00,0,0.5007,4.481
8/7/2019,14:45:00,0,0.5001,4.479
8/7/2019,15:00:00,0,0.4998,4.475
8/7/2019,15:15:00,0,0.5004,4.479
8/7/2019,15:30:00,0,0.4988,4.479
8/7/2019,15:45:00,0,0.4987,4.478
8/7/2019,16:00:00,0,0.4973,4.474
8/7/2019,16:15:00,0,0.4972,4.473
8/7/2019,16:30:00,0,0.4966,4.472
8/7/2019,16:45:00,0,0.4961,4.475
8/7/2019,17:00:00,0,0.4939,4.478
8/7/2019,17:15:00,0,0.4942,4.482
8/7/2019,17:30:00,0,0.4938,4.477
8/7/2019,17:45:00,0,0.4934,4.477
8/7/2019,18:00:00,0,0.4916,4.481
8/7/2019,18:15:00,0,0.4909,4.477
8/7/2019,18:30:00,0,0.4913,4.474
8/7/2019,18:45:00,0,0.4907,4.474
8/7/2019,19:00:00,0,0.488,4.477
8/7/2019,19:15:00,0,0.4886,4.465
8/7/2019,19:30:00,0,0.4888,4.463
8/7/2019,19:45:00,0,0.487,4.468
8/7/2019,20:00:00,0,0.4886,4.468
8/7/2019,20:15:00,0,0.4858,4.467
8/7/2019,20:30:00,0,0.4844,4.468
8/7/2019,20:45:00,0,0.483,4.468
8/7/2019,21:00:00,0,0.4836,4.47
8/7/2019,21:15:00,0,0.4807,4.468
8/7/2019,21:30:00,0,0.4833,4.467
8/7/2019,21:45:00,0,0.4818,4.468
8/7/2019,22:00:00,0,0.4821,4.474
8/7/2019,22:15:00,0,0.4818,4.473
8/7/2019,22:30:00,0,0.4814,4.475
8/7/2019,22:45:00,0,0.4787,4.47
8/7/2019,23:00:00,0,0.4767,4.472
8/7/2019,23:15:00,0,0.4776,4.472
8/7/2019,23:30:00,0,0.4776,4.47
8/7/2019,23:45:00,0,0.477,4.469
8/8/2019,0:00:00,0,0.4755,4.469
8/8/2019,0:15:00,0,0.4749,4.471
8/8/2019,0:30:00,0,0.4744,4.47
8/8/2019,0:45:00,0,0.4731,4.468
8/8/2019,1:00:00,0,0.4715,4.465
8/8/2019,1:15:00,0,0.4735,4.468
8/8/2019,1:30:00,0,0.4713,4.468
8/8/2019,1:45:00,0,0.4708,4.472
8/8/2019,2:00:00,0,0.4694,4.468
8/8/2019,2:15:00,0,0.4699,4.467
8/8/2019,2:30:00,0,0.4697,4.47
8/8/2019,2:45:00,0,0.4682,4.472
8/8/2019,3:00:00,0,0.4673,4.473
8/8/2019,3:15:00,0,0.4654,4.469
8/8/2019,3:30:00,0,0.4652,4.472
8/8/2019,3:45:00,0,0.4648,4.474
8/8/2019,4:00:00,0,0.4641,4.472
8/8/2019,4:15:00,0,0.4647,4.47
8/8/2019,4:30:00,0,0.4629,4.471
8/8/2019,4:45:00,0,0.4629,4.473
8/8/2019,5:00:00,0,0.4631,4.469
8/8/2019,5:15:00,0,0.462,4.469
8/8/2019,5:30:00,0,0.4618,4.47
8/8/2019,5:45:00,0,0.4606,4.468
8/8/2019,6:00:00,0,0.4619,4.466
8/8/2019,6:15:00,0,0.4588,4.467
