Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,Q98069
ID Dispositivo:,,Station01
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
8/15/2021,8:30:00 PM,6020
8/15/2021,8:45:00 PM,5835
8/15/2021,9:00:00 PM,5765
8/15/2021,9:15:00 PM,5760
8/15/2021,9:30:00 PM,5790
8/15/2021,9:45:00 PM,5790
8/15/2021,10:00:00 PM,5805
8/15/2021,10:15:00 PM,5780
8/15/2021,10:30:00 PM,5760
8/15/2021,10:45:00 PM,5755
8/15/2021,11:00:00 PM,5709
8/15/2021,11:15:00 PM,5699
8/15/2021,11:30:00 PM,5714
8/15/2021,11:45:00 PM,5669
8/16/2021,12:00:00 AM,5719
8/16/2021,12:15:00 AM,5739
8/16/2021,12:30:00 AM,5699
8/16/2021,12:45:00 AM,5709
8/16/2021,1:00:00 AM,5689
8/16/2021,1:15:00 AM,5694
8/16/2021,1:30:00 AM,5659
8/16/2021,1:45:00 AM,5674
8/16/2021,2:00:00 AM,5639
8/16/2021,2:15:00 AM,5629
8/16/2021,2:30:00 AM,5609
8/16/2021,2:45:00 AM,5604
8/16/2021,3:00:00 AM,5609
8/16/2021,3:15:00 AM,5639
8/16/2021,3:30:00 AM,5614
8/16/2021,3:45:00 AM,5499
8/16/2021,4:00:00 AM,5364
8/16/2021,4:15:00 AM,5228
8/16/2021,4:30:00 AM,5103
8/16/2021,4:45:00 AM,4963
8/16/2021,5:00:00 AM,4897
8/16/2021,5:15:00 AM,4822
8/16/2021,5:30:00 AM,4747
8/16/2021,5:45:00 AM,4702
8/16/2021,6:00:00 AM,4652
8/16/2021,6:15:00 AM,4622
8/16/2021,6:30:00 AM,4592
8/16/2021,6:45:00 AM,4592
8/16/2021,7:00:00 AM,4557
8/16/2021,7:15:00 AM,4481
8/16/2021,7:30:00 AM,4416
8/16/2021,7:45:00 AM,4396
8/16/2021,8:00:00 AM,4326
8/16/2021,8:15:00 AM,4336
8/16/2021,8:30:00 AM,4261
8/16/2021,8:45:00 AM,4231
8/16/2021,9:00:00 AM,4196
8/16/2021,9:15:00 AM,4181
8/16/2021,9:30:00 AM,4171
8/16/2021,9:45:00 AM,4145
8/16/2021,10:00:00 AM,4135
8/16/2021,10:15:00 AM,4145
8/16/2021,10:30:00 AM,4115
8/16/2021,10:45:00 AM,4020
8/16/2021,11:00:00 AM,4020
8/16/2021,11:15:00 AM,4000
8/16/2021,11:30:00 AM,3995
8/16/2021,11:45:00 AM,3930
8/16/2021,12:00:00 PM,3870
8/16/2021,12:15:00 PM,3845
8/16/2021,12:30:00 PM,3825
8/16/2021,12:45:00 PM,3825
8/16/2021,1:00:00 PM,3820
8/16/2021,1:15:00 PM,3795
8/16/2021,1:30:00 PM,3734
8/16/2021,1:45:00 PM,3754
8/16/2021,2:00:00 PM,3729
8/16/2021,2:15:00 PM,3765
8/16/2021,2:30:00 PM,3739
8/16/2021,2:45:00 PM,3744
8/16/2021,3:00:00 PM,3754
8/16/2021,3:15:00 PM,3765
8/16/2021,3:30:00 PM,3770
8/16/2021,3:45:00 PM,3780
8/16/2021,4:00:00 PM,3754
8/16/2021,4:15:00 PM,3759
8/16/2021,4:30:00 PM,3674
8/16/2021,4:45:00 PM,3669
8/16/2021,5:00:00 PM,3684
8/16/2021,5:15:00 PM,3719
8/16/2021,5:30:00 PM,3714
8/16/2021,5:45:00 PM,3589
8/16/2021,6:00:00 PM,3509
8/16/2021,6:15:00 PM,3549
8/16/2021,6:30:00 PM,3569
8/16/2021,6:45:00 PM,3554
8/16/2021,7:00:00 PM,3599
8/16/2021,7:15:00 PM,3629
8/16/2021,7:30:00 PM,3634
8/16/2021,7:45:00 PM,3659
8/16/2021,8:00:00 PM,3664
8/16/2021,8:15:00 PM,3699
8/16/2021,8:30:00 PM,3699
8/16/2021,8:45:00 PM,3724
8/16/2021,9:00:00 PM,3744
8/16/2021,9:15:00 PM,3765
8/16/2021,9:30:00 PM,3795
8/16/2021,9:45:00 PM,3820
8/16/2021,10:00:00 PM,3830
8/16/2021,10:15:00 PM,3830
8/16/2021,10:30:00 PM,3800
8/16/2021,10:45:00 PM,3749
8/16/2021,11:00:00 PM,3754
8/16/2021,11:15:00 PM,3749
8/16/2021,11:30:00 PM,3729
8/16/2021,11:45:00 PM,3724
8/17/2021,12:00:00 AM,3724
8/17/2021,12:15:00 AM,3719
8/17/2021,12:30:00 AM,3709
8/17/2021,12:45:00 AM,3724
8/17/2021,1:00:00 AM,3699
8/17/2021,1:15:00 AM,3714
8/17/2021,1:30:00 AM,3699
8/17/2021,1:45:00 AM,3719
8/17/2021,2:00:00 AM,3724
8/17/2021,2:15:00 AM,3704
8/17/2021,2:30:00 AM,3709
8/17/2021,2:45:00 AM,3684
8/17/2021,3:00:00 AM,3674
8/17/2021,3:15:00 AM,3699
8/17/2021,3:30:00 AM,3684
8/17/2021,3:45:00 AM,3699
8/17/2021,4:00:00 AM,3694
8/17/2021,4:15:00 AM,3664
8/17/2021,4:30:00 AM,3694
8/17/2021,4:45:00 AM,3689
8/17/2021,5:00:00 AM,3689
8/17/2021,5:15:00 AM,3659
8/17/2021,5:30:00 AM,3659
8/17/2021,5:45:00 AM,3649
8/17/2021,6:00:00 AM,3659
8/17/2021,6:15:00 AM,3664
8/17/2021,6:30:00 AM,3619
8/17/2021,6:45:00 AM,3619
8/17/2021,7:00:00 AM,3624
8/17/2021,7:15:00 AM,3619
8/17/2021,7:30:00 AM,3599
8/17/2021,7:45:00 AM,3579
8/17/2021,8:00:00 AM,3564
8/17/2021,8:15:00 AM,3554
8/17/2021,8:30:00 AM,3534
8/17/2021,8:45:00 AM,3504
8/17/2021,9:00:00 AM,3469
8/17/2021,9:15:00 AM,3474
8/17/2021,9:30:00 AM,3439
8/17/2021,9:45:00 AM,3434
8/17/2021,10:00:00 AM,3414
8/17/2021,10:15:00 AM,3404
8/17/2021,10:30:00 AM,3404
8/17/2021,10:45:00 AM,3389
8/17/2021,11:00:00 AM,3374
8/17/2021,11:15:00 AM,3343
8/17/2021,11:30:00 AM,3328
8/17/2021,11:45:00 AM,3313
8/17/2021,12:00:00 PM,3308
8/17/2021,12:15:00 PM,3263
8/17/2021,12:30:00 PM,3263
8/17/2021,12:45:00 PM,3278
8/17/2021,1:00:00 PM,3278
8/17/2021,1:15:00 PM,3288
8/17/2021,1:30:00 PM,3278
8/17/2021,1:45:00 PM,3278
8/17/2021,2:00:00 PM,3288
8/17/2021,2:15:00 PM,3273
8/17/2021,2:30:00 PM,3308
8/17/2021,2:45:00 PM,3288
8/17/2021,3:00:00 PM,3313
8/17/2021,3:15:00 PM,3328
8/17/2021,3:30:00 PM,3303
8/17/2021,3:45:00 PM,3333
8/17/2021,4:00:00 PM,3313
8/17/2021,4:15:00 PM,3333
8/17/2021,4:30:00 PM,3379
8/17/2021,4:45:00 PM,3358
8/17/2021,5:00:00 PM,3389
8/17/2021,5:15:00 PM,3399
8/17/2021,5:30:00 PM,3389
8/17/2021,5:45:00 PM,3394
8/17/2021,6:00:00 PM,3384
8/17/2021,6:15:00 PM,3419
8/17/2021,6:30:00 PM,3389
8/17/2021,6:45:00 PM,3434
8/17/2021,7:00:00 PM,3419
8/17/2021,7:15:00 PM,3409
8/17/2021,7:30:00 PM,3404
8/17/2021,7:45:00 PM,3419
8/17/2021,8:00:00 PM,3454
8/17/2021,8:15:00 PM,3429
8/17/2021,8:30:00 PM,3429
8/17/2021,8:45:00 PM,3469
8/17/2021,9:00:00 PM,3474
8/17/2021,9:15:00 PM,3464
8/17/2021,9:30:00 PM,3504
8/17/2021,9:45:00 PM,3534
8/17/2021,10:00:00 PM,3534
8/17/2021,10:15:00 PM,3554
8/17/2021,10:30:00 PM,3539
8/17/2021,10:45:00 PM,3534
8/17/2021,11:00:00 PM,3529
8/17/2021,11:15:00 PM,3524
8/17/2021,11:30:00 PM,3484
8/17/2021,11:45:00 PM,3454
8/18/2021,12:00:00 AM,3469
8/18/2021,12:15:00 AM,3469
8/18/2021,12:30:00 AM,3464
8/18/2021,12:45:00 AM,3444
8/18/2021,1:00:00 AM,3414
8/18/2021,1:15:00 AM,3444
8/18/2021,1:30:00 AM,3434
8/18/2021,1:45:00 AM,3444
8/18/2021,2:00:00 AM,3469
8/18/2021,2:15:00 AM,3439
8/18/2021,2:30:00 AM,3429
8/18/2021,2:45:00 AM,3484
8/18/2021,3:00:00 AM,3444
8/18/2021,3:15:00 AM,3479
8/18/2021,3:30:00 AM,3474
8/18/2021,3:45:00 AM,3449
8/18/2021,4:00:00 AM,3469
8/18/2021,4:15:00 AM,3479
8/18/2021,4:30:00 AM,3484
8/18/2021,4:45:00 AM,3509
8/18/2021,5:00:00 AM,3494
8/18/2021,5:15:00 AM,3494
8/18/2021,5:30:00 AM,3519
8/18/2021,5:45:00 AM,3524
8/18/2021,6:00:00 AM,3519
8/18/2021,6:15:00 AM,3519
8/18/2021,6:30:00 AM,3524
8/18/2021,6:45:00 AM,3564
8/18/2021,7:00:00 AM,3569
8/18/2021,7:15:00 AM,3584
8/18/2021,7:30:00 AM,3584
8/18/2021,7:45:00 AM,3594
8/18/2021,8:00:00 AM,3594
8/18/2021,8:15:00 AM,3599
8/18/2021,8:30:00 AM,3559
8/18/2021,8:45:00 AM,3554
8/18/2021,9:00:00 AM,3514
8/18/2021,9:15:00 AM,3504
8/18/2021,9:30:00 AM,3489
8/18/2021,9:45:00 AM,3459
8/18/2021,10:00:00 AM,3469
8/18/2021,10:15:00 AM,3464
8/18/2021,10:30:00 AM,3429
8/18/2021,10:45:00 AM,3409
8/18/2021,11:00:00 AM,3394
8/18/2021,11:15:00 AM,3404
8/18/2021,11:30:00 AM,3419
8/18/2021,11:45:00 AM,3379
8/18/2021,12:00:00 PM,3363
8/18/2021,12:15:00 PM,3353
8/18/2021,12:30:00 PM,3338
8/18/2021,12:45:00 PM,3338
8/18/2021,1:00:00 PM,3273
8/18/2021,1:15:00 PM,3253
8/18/2021,1:30:00 PM,3183
8/18/2021,1:45:00 PM,3193
8/18/2021,2:00:00 PM,3163
8/18/2021,2:15:00 PM,3133
8/18/2021,2:30:00 PM,3083
8/18/2021,2:45:00 PM,3083
8/18/2021,3:00:00 PM,3053
8/18/2021,3:15:00 PM,3068
8/18/2021,3:30:00 PM,3058
8/18/2021,3:45:00 PM,3058
8/18/2021,4:00:00 PM,3083
8/18/2021,4:15:00 PM,3058
8/18/2021,4:30:00 PM,3103
8/18/2021,4:45:00 PM,3088
8/18/2021,5:00:00 PM,3083
8/18/2021,5:15:00 PM,3118
8/18/2021,5:30:00 PM,3108
8/18/2021,5:45:00 PM,3083
8/18/2021,6:00:00 PM,3103
8/18/2021,6:15:00 PM,3118
8/18/2021,6:30:00 PM,3133
8/18/2021,6:45:00 PM,3198
8/18/2021,7:00:00 PM,3213
8/18/2021,7:15:00 PM,3228
8/18/2021,7:30:00 PM,3273
8/18/2021,7:45:00 PM,3298
8/18/2021,8:00:00 PM,3303
8/18/2021,8:15:00 PM,3338
8/18/2021,8:30:00 PM,3328
8/18/2021,8:45:00 PM,3363
8/18/2021,9:00:00 PM,3394
8/18/2021,9:15:00 PM,3404
8/18/2021,9:30:00 PM,3374
8/18/2021,9:45:00 PM,3424
8/18/2021,10:00:00 PM,3439
8/18/2021,10:15:00 PM,3464
8/18/2021,10:30:00 PM,3479
8/18/2021,10:45:00 PM,3464
8/18/2021,11:00:00 PM,3509
8/18/2021,11:15:00 PM,3494
8/18/2021,11:30:00 PM,3499
8/18/2021,11:45:00 PM,3524
8/19/2021,12:00:00 AM,3529
8/19/2021,12:15:00 AM,3534
8/19/2021,12:30:00 AM,3529
8/19/2021,12:45:00 AM,3524
8/19/2021,1:00:00 AM,3559
8/19/2021,1:15:00 AM,3579
8/19/2021,1:30:00 AM,3559
8/19/2021,1:45:00 AM,3569
8/19/2021,2:00:00 AM,3569
8/19/2021,2:15:00 AM,3569
8/19/2021,2:30:00 AM,3574
8/19/2021,2:45:00 AM,3579
8/19/2021,3:00:00 AM,3559
8/19/2021,3:15:00 AM,3574
8/19/2021,3:30:00 AM,3584
8/19/2021,3:45:00 AM,3594
8/19/2021,4:00:00 AM,3589
8/19/2021,4:15:00 AM,3599
8/19/2021,4:30:00 AM,3604
8/19/2021,4:45:00 AM,3624
8/19/2021,5:00:00 AM,3604
8/19/2021,5:15:00 AM,3599
8/19/2021,5:30:00 AM,3624
8/19/2021,5:45:00 AM,3629
8/19/2021,6:00:00 AM,3624
8/19/2021,6:15:00 AM,3619
8/19/2021,6:30:00 AM,3619
8/19/2021,6:45:00 AM,3624
8/19/2021,7:00:00 AM,3624
8/19/2021,7:15:00 AM,3634
8/19/2021,7:30:00 AM,3649
8/19/2021,7:45:00 AM,3624
8/19/2021,8:00:00 AM,3609
8/19/2021,8:15:00 AM,3619
8/19/2021,8:30:00 AM,3584
8/19/2021,8:45:00 AM,3599
8/19/2021,9:00:00 AM,3579
8/19/2021,9:15:00 AM,3559
8/19/2021,9:30:00 AM,3554
8/19/2021,9:45:00 AM,3579
8/19/2021,10:00:00 AM,3569
8/19/2021,10:15:00 AM,3579
8/19/2021,10:30:00 AM,3569
8/19/2021,10:45:00 AM,3559
8/19/2021,11:00:00 AM,3564
8/19/2021,11:15:00 AM,3554
8/19/2021,11:30:00 AM,3534
8/19/2021,11:45:00 AM,3539
8/19/2021,12:00:00 PM,3544
8/19/2021,12:15:00 PM,3524
8/19/2021,12:30:00 PM,3524
8/19/2021,12:45:00 PM,3524
8/19/2021,1:00:00 PM,3534
8/19/2021,1:15:00 PM,3539
8/19/2021,1:30:00 PM,3534
8/19/2021,1:45:00 PM,3519
8/19/2021,2:00:00 PM,3514
8/19/2021,2:15:00 PM,3479
8/19/2021,2:30:00 PM,3464
8/19/2021,2:45:00 PM,3459
8/19/2021,3:00:00 PM,3484
8/19/2021,3:15:00 PM,3479
8/19/2021,3:30:00 PM,3504
8/19/2021,3:45:00 PM,3509
8/19/2021,4:00:00 PM,3499
8/19/2021,4:15:00 PM,3534
8/19/2021,4:30:00 PM,3524
8/19/2021,4:45:00 PM,3534
8/19/2021,5:00:00 PM,3554
8/19/2021,5:15:00 PM,3569
8/19/2021,5:30:00 PM,3594
8/19/2021,5:45:00 PM,3609
8/19/2021,6:00:00 PM,3634
8/19/2021,6:15:00 PM,3669
8/19/2021,6:30:00 PM,3704
8/19/2021,6:45:00 PM,3759
8/19/2021,7:00:00 PM,3759
8/19/2021,7:15:00 PM,3780
8/19/2021,7:30:00 PM,3780
8/19/2021,7:45:00 PM,3790
8/19/2021,8:00:00 PM,3810
8/19/2021,8:15:00 PM,3840
8/19/2021,8:30:00 PM,3825
8/19/2021,8:45:00 PM,3850
8/19/2021,9:00:00 PM,3845
8/19/2021,9:15:00 PM,3880
8/19/2021,9:30:00 PM,3890
8/19/2021,9:45:00 PM,3900
8/19/2021,10:00:00 PM,3930
8/19/2021,10:15:00 PM,3940
8/19/2021,10:30:00 PM,3945
8/19/2021,10:45:00 PM,3925
8/19/2021,11:00:00 PM,3955
8/19/2021,11:15:00 PM,3950
8/19/2021,11:30:00 PM,3985
8/19/2021,11:45:00 PM,3990
8/20/2021,12:00:00 AM,3985
8/20/2021,12:15:00 AM,3995
8/20/2021,12:30:00 AM,3995
8/20/2021,12:45:00 AM,4015
8/20/2021,1:00:00 AM,4035
8/20/2021,1:15:00 AM,4030
8/20/2021,1:30:00 AM,4045
8/20/2021,1:45:00 AM,4045
8/20/2021,2:00:00 AM,4035
8/20/2021,2:15:00 AM,4040
8/20/2021,2:30:00 AM,4075
8/20/2021,2:45:00 AM,4060
8/20/2021,3:00:00 AM,4060
8/20/2021,3:15:00 AM,4085
8/20/2021,3:30:00 AM,4095
8/20/2021,3:45:00 AM,4120
8/20/2021,4:00:00 AM,4115
8/20/2021,4:15:00 AM,4100
8/20/2021,4:30:00 AM,4110
8/20/2021,4:45:00 AM,4120
8/20/2021,5:00:00 AM,4115
8/20/2021,5:15:00 AM,4120
8/20/2021,5:30:00 AM,4125
8/20/2021,5:45:00 AM,4155
8/20/2021,6:00:00 AM,4135
8/20/2021,6:15:00 AM,4161
8/20/2021,6:30:00 AM,4176
8/20/2021,6:45:00 AM,4150
8/20/2021,7:00:00 AM,4176
8/20/2021,7:15:00 AM,4171
8/20/2021,7:30:00 AM,4145
8/20/2021,7:45:00 AM,4186
8/20/2021,8:00:00 AM,4196
8/20/2021,8:15:00 AM,4236
8/20/2021,8:30:00 AM,4246
8/20/2021,8:45:00 AM,4246
8/20/2021,9:00:00 AM,4276
8/20/2021,9:15:00 AM,4271
8/20/2021,9:30:00 AM,4286
8/20/2021,9:45:00 AM,4261
8/20/2021,10:00:00 AM,4311
8/20/2021,10:15:00 AM,4301
8/20/2021,10:30:00 AM,4286
8/20/2021,10:45:00 AM,4346
8/20/2021,11:00:00 AM,4311
8/20/2021,11:15:00 AM,4296
8/20/2021,11:30:00 AM,4266
8/20/2021,11:45:00 AM,4276
8/20/2021,12:00:00 PM,4316
8/20/2021,12:15:00 PM,4321
8/20/2021,12:30:00 PM,4316
8/20/2021,12:45:00 PM,4371
8/20/2021,1:00:00 PM,4401
8/20/2021,1:15:00 PM,4401
8/20/2021,1:30:00 PM,4411
8/20/2021,1:45:00 PM,4436
8/20/2021,2:00:00 PM,4496
8/20/2021,2:15:00 PM,4541
8/20/2021,2:30:00 PM,4572
8/20/2021,2:45:00 PM,4632
8/20/2021,3:00:00 PM,4652
8/20/2021,3:15:00 PM,4692
8/20/2021,3:30:00 PM,4727
8/20/2021,3:45:00 PM,4722
8/20/2021,4:00:00 PM,4747
8/20/2021,4:15:00 PM,4777
8/20/2021,4:30:00 PM,4752
8/20/2021,4:45:00 PM,4722
8/20/2021,5:00:00 PM,4787
8/20/2021,5:15:00 PM,4787
8/20/2021,5:30:00 PM,4867
8/20/2021,5:45:00 PM,4867
8/20/2021,6:00:00 PM,4907
8/20/2021,6:15:00 PM,4958
8/20/2021,6:30:00 PM,5003
8/20/2021,6:45:00 PM,5008
8/20/2021,7:00:00 PM,5048
8/20/2021,7:15:00 PM,5068
8/20/2021,7:30:00 PM,5078
8/20/2021,7:45:00 PM,5098
8/20/2021,8:00:00 PM,5128
8/20/2021,8:15:00 PM,5148
8/20/2021,8:30:00 PM,5138
8/20/2021,8:45:00 PM,5183
8/20/2021,9:00:00 PM,5168
8/20/2021,9:15:00 PM,5183
8/20/2021,9:30:00 PM,5173
8/20/2021,9:45:00 PM,5203
8/20/2021,10:00:00 PM,5218
8/20/2021,10:15:00 PM,5248
8/20/2021,10:30:00 PM,5258
8/20/2021,10:45:00 PM,5258
8/20/2021,11:00:00 PM,5263
8/20/2021,11:15:00 PM,5253
8/20/2021,11:30:00 PM,5263
8/20/2021,11:45:00 PM,5283
8/21/2021,12:00:00 AM,5308
8/21/2021,12:15:00 AM,5354
8/21/2021,12:30:00 AM,5328
8/21/2021,12:45:00 AM,5369
8/21/2021,1:00:00 AM,5349
8/21/2021,1:15:00 AM,5354
8/21/2021,1:30:00 AM,5354
8/21/2021,1:45:00 AM,5379
8/21/2021,2:00:00 AM,5333
8/21/2021,2:15:00 AM,5374
8/21/2021,2:30:00 AM,5404
8/21/2021,2:45:00 AM,5399
8/21/2021,3:00:00 AM,5394
8/21/2021,3:15:00 AM,5419
8/21/2021,3:30:00 AM,5404
8/21/2021,3:45:00 AM,5419
8/21/2021,4:00:00 AM,5409
8/21/2021,4:15:00 AM,5444
8/21/2021,4:30:00 AM,5424
8/21/2021,4:45:00 AM,5444
8/21/2021,5:00:00 AM,5429
8/21/2021,5:15:00 AM,5469
8/21/2021,5:30:00 AM,5504
8/21/2021,5:45:00 AM,5519
8/21/2021,6:00:00 AM,5494
8/21/2021,6:15:00 AM,5549
8/21/2021,6:30:00 AM,5534
8/21/2021,6:45:00 AM,5529
8/21/2021,7:00:00 AM,5564
8/21/2021,7:15:00 AM,5549
8/21/2021,7:30:00 AM,5519
8/21/2021,7:45:00 AM,5499
8/21/2021,8:00:00 AM,5494
8/21/2021,8:15:00 AM,5514
8/21/2021,8:30:00 AM,5514
8/21/2021,8:45:00 AM,5519
8/21/2021,9:00:00 AM,5499
8/21/2021,9:15:00 AM,5509
8/21/2021,9:30:00 AM,5519
8/21/2021,9:45:00 AM,5509
8/21/2021,10:00:00 AM,5469
8/21/2021,10:15:00 AM,5519
8/21/2021,10:30:00 AM,5509
8/21/2021,10:45:00 AM,5499
8/21/2021,11:00:00 AM,5524
8/21/2021,11:15:00 AM,5499
8/21/2021,11:30:00 AM,5589
8/21/2021,11:45:00 AM,5639
8/21/2021,12:00:00 PM,5649
8/21/2021,12:15:00 PM,5639
8/21/2021,12:30:00 PM,5669
8/21/2021,12:45:00 PM,5659
8/21/2021,1:00:00 PM,5609
8/21/2021,1:15:00 PM,5584
8/21/2021,1:30:00 PM,5599
8/21/2021,1:45:00 PM,5609
8/21/2021,2:00:00 PM,5659
8/21/2021,2:15:00 PM,5684
8/21/2021,2:30:00 PM,5734
8/21/2021,2:45:00 PM,5760
8/21/2021,3:00:00 PM,5805
8/21/2021,3:15:00 PM,5755
8/21/2021,3:30:00 PM,5729
8/21/2021,3:45:00 PM,5775
8/21/2021,4:00:00 PM,5775
8/21/2021,4:15:00 PM,5704
8/21/2021,4:30:00 PM,5760
8/21/2021,4:45:00 PM,5750
8/21/2021,5:00:00 PM,5795
8/21/2021,5:15:00 PM,5820
8/21/2021,5:30:00 PM,5810
8/21/2021,5:45:00 PM,5835
8/21/2021,6:00:00 PM,5800
8/21/2021,6:15:00 PM,5800
8/21/2021,6:30:00 PM,5845
8/21/2021,6:45:00 PM,5840
8/21/2021,7:00:00 PM,5870
8/21/2021,7:15:00 PM,5875
8/21/2021,7:30:00 PM,5875
8/21/2021,7:45:00 PM,5925
8/21/2021,8:00:00 PM,5875
8/21/2021,8:15:00 PM,5850
8/21/2021,8:30:00 PM,5820
8/21/2021,8:45:00 PM,5770
8/21/2021,9:00:00 PM,5850
8/21/2021,9:15:00 PM,5880
8/21/2021,9:30:00 PM,5870
8/21/2021,9:45:00 PM,5880
8/21/2021,10:00:00 PM,5865
8/21/2021,10:15:00 PM,5865
8/21/2021,10:30:00 PM,5885
8/21/2021,10:45:00 PM,5890
8/21/2021,11:00:00 PM,5875
8/21/2021,11:15:00 PM,5930
8/21/2021,11:30:00 PM,5900
8/21/2021,11:45:00 PM,5950
8/22/2021,12:00:00 AM,5930
8/22/2021,12:15:00 AM,5955
8/22/2021,12:30:00 AM,5935
8/22/2021,12:45:00 AM,5955
8/22/2021,1:00:00 AM,5950
8/22/2021,1:15:00 AM,5940
8/22/2021,1:30:00 AM,5920
8/22/2021,1:45:00 AM,5915
8/22/2021,2:00:00 AM,5910
8/22/2021,2:15:00 AM,5910
8/22/2021,2:30:00 AM,5915
8/22/2021,2:45:00 AM,5900
8/22/2021,3:00:00 AM,5900
8/22/2021,3:15:00 AM,5875
8/22/2021,3:30:00 AM,5845
8/22/2021,3:45:00 AM,5825
8/22/2021,4:00:00 AM,5750
8/22/2021,4:15:00 AM,5760
8/22/2021,4:30:00 AM,5709
8/22/2021,4:45:00 AM,5709
8/22/2021,5:00:00 AM,5699
8/22/2021,5:15:00 AM,5719
8/22/2021,5:30:00 AM,5674
8/22/2021,5:45:00 AM,5714
8/22/2021,6:00:00 AM,5649
8/22/2021,6:15:00 AM,5659
8/22/2021,6:30:00 AM,5634
8/22/2021,6:45:00 AM,5624
8/22/2021,7:00:00 AM,5579
8/22/2021,7:15:00 AM,5544
8/22/2021,7:30:00 AM,5494
8/22/2021,7:45:00 AM,5499
8/22/2021,8:00:00 AM,5519
8/22/2021,8:15:00 AM,5469
8/22/2021,8:30:00 AM,5459
8/22/2021,8:45:00 AM,5469
8/22/2021,9:00:00 AM,5464
8/22/2021,9:15:00 AM,5434
8/22/2021,9:30:00 AM,5474
8/22/2021,9:45:00 AM,5474
8/22/2021,10:00:00 AM,5454
8/22/2021,10:15:00 AM,5449
8/22/2021,10:30:00 AM,5494
8/22/2021,10:45:00 AM,5439
8/22/2021,11:00:00 AM,5464
8/22/2021,11:15:00 AM,5464
8/22/2021,11:30:00 AM,5434
8/22/2021,11:45:00 AM,5449
8/22/2021,12:00:00 PM,5419
8/22/2021,12:15:00 PM,5444
8/22/2021,12:30:00 PM,5419
8/22/2021,12:45:00 PM,5379
8/22/2021,1:00:00 PM,5379
8/22/2021,1:15:00 PM,5374
8/22/2021,1:30:00 PM,5394
8/22/2021,1:45:00 PM,5364
8/22/2021,2:00:00 PM,5253
8/22/2021,2:15:00 PM,5108
8/22/2021,2:30:00 PM,5093
8/22/2021,2:45:00 PM,5008
8/22/2021,3:00:00 PM,4953
8/22/2021,3:15:00 PM,4847
8/22/2021,3:30:00 PM,4702
8/22/2021,3:45:00 PM,4572
8/22/2021,4:00:00 PM,4481
8/22/2021,4:15:00 PM,4451
8/22/2021,4:30:00 PM,4366
8/22/2021,4:45:00 PM,4356
8/22/2021,5:00:00 PM,4316
8/22/2021,5:15:00 PM,4286
8/22/2021,5:30:00 PM,4296
8/22/2021,5:45:00 PM,4276
8/22/2021,6:00:00 PM,4271
8/22/2021,6:15:00 PM,4291
8/22/2021,6:30:00 PM,4271
8/22/2021,6:45:00 PM,4276
8/22/2021,7:00:00 PM,4281
8/22/2021,7:15:00 PM,4291
8/22/2021,7:30:00 PM,4326
8/22/2021,7:45:00 PM,4296
8/22/2021,8:00:00 PM,4311
8/22/2021,8:15:00 PM,4311
8/22/2021,8:30:00 PM,4316
8/22/2021,8:45:00 PM,4316
8/22/2021,9:00:00 PM,4321
8/22/2021,9:15:00 PM,4336
8/22/2021,9:30:00 PM,4336
8/22/2021,9:45:00 PM,4316
8/22/2021,10:00:00 PM,4356
8/22/2021,10:15:00 PM,4346
8/22/2021,10:30:00 PM,4336
8/22/2021,10:45:00 PM,4306
8/22/2021,11:00:00 PM,4356
8/22/2021,11:15:00 PM,4336
8/22/2021,11:30:00 PM,4311
8/22/2021,11:45:00 PM,4331
8/23/2021,12:00:00 AM,4331
8/23/2021,12:15:00 AM,4336
8/23/2021,12:30:00 AM,4346
8/23/2021,12:45:00 AM,4346
8/23/2021,1:00:00 AM,4361
8/23/2021,1:15:00 AM,4351
8/23/2021,1:30:00 AM,4346
8/23/2021,1:45:00 AM,4311
8/23/2021,2:00:00 AM,4361
8/23/2021,2:15:00 AM,4361
8/23/2021,2:30:00 AM,4346
8/23/2021,2:45:00 AM,4366
8/23/2021,3:00:00 AM,4366
8/23/2021,3:15:00 AM,4371
8/23/2021,3:30:00 AM,4401
8/23/2021,3:45:00 AM,4411
8/23/2021,4:00:00 AM,4436
8/23/2021,4:15:00 AM,4441
8/23/2021,4:30:00 AM,4461
8/23/2021,4:45:00 AM,4466
8/23/2021,5:00:00 AM,4491
8/23/2021,5:15:00 AM,4501
8/23/2021,5:30:00 AM,4536
8/23/2021,5:45:00 AM,4516
8/23/2021,6:00:00 AM,4516
8/23/2021,6:15:00 AM,4516
8/23/2021,6:30:00 AM,4521
8/23/2021,6:45:00 AM,4526
8/23/2021,7:00:00 AM,4521
8/23/2021,7:15:00 AM,4536
8/23/2021,7:30:00 AM,4486
8/23/2021,7:45:00 AM,4531
8/23/2021,8:00:00 AM,4551
8/23/2021,8:15:00 AM,4582
8/23/2021,8:30:00 AM,4587
8/23/2021,8:45:00 AM,4607
8/23/2021,9:00:00 AM,4607
8/23/2021,9:15:00 AM,4607
8/23/2021,9:30:00 AM,4622
8/23/2021,9:45:00 AM,4622
8/23/2021,10:00:00 AM,4612
8/23/2021,10:15:00 AM,4662
8/23/2021,10:30:00 AM,4647
8/23/2021,10:45:00 AM,4637
8/23/2021,11:00:00 AM,4662
