Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R39140
ID Dispositivo:,,Stn01 well
,,
,,Canal 1
Date,Time,Voltaje (ppm)
12/3/2022,4:27:47 AM,19295.3
12/3/2022,4:42:47 AM,19304.3
12/3/2022,4:57:47 AM,19326.9
12/3/2022,5:12:47 AM,19381
12/3/2022,5:27:47 AM,19357
12/3/2022,5:42:47 AM,19343.4
12/3/2022,5:57:47 AM,19341.9
12/3/2022,6:12:47 AM,19361.5
12/3/2022,6:27:47 AM,19307.3
12/3/2022,6:42:47 AM,19340.4
12/3/2022,6:57:47 AM,19394.5
12/3/2022,7:12:47 AM,19478.7
12/3/2022,7:27:47 AM,19525.3
12/3/2022,7:42:47 AM,19544.9
12/3/2022,7:57:47 AM,19538.9
12/3/2022,8:12:47 AM,19543.4
12/3/2022,8:27:47 AM,19594.5
12/3/2022,8:42:47 AM,19648.6
12/3/2022,8:57:47 AM,19710.3
12/3/2022,9:12:47 AM,19719.3
12/3/2022,9:27:47 AM,19789.9
12/3/2022,9:42:47 AM,19883.2
12/3/2022,9:57:47 AM,19901.2
12/3/2022,10:12:47 AM,19809.5
12/3/2022,10:27:47 AM,19830.5
12/3/2022,10:42:47 AM,19965.8
12/3/2022,10:57:47 AM,19920.7
12/3/2022,11:12:47 AM,19883.2
12/3/2022,11:27:47 AM,19952.3
12/3/2022,11:42:47 AM,19965.8
12/3/2022,11:57:47 AM,20164.3
12/3/2022,12:12:47 PM,20093.6
12/3/2022,12:27:47 PM,20096.6
12/3/2022,12:42:47 PM,20116.2
12/3/2022,12:57:47 PM,20180.8
12/3/2022,1:12:47 PM,20141.8
12/3/2022,1:27:47 PM,20134.2
12/3/2022,1:42:47 PM,20185.4
12/3/2022,1:57:47 PM,20134.2
12/3/2022,2:12:47 PM,20149.3
12/3/2022,2:27:47 PM,20170.3
12/3/2022,2:42:47 PM,20215.4
12/3/2022,2:57:47 PM,20227.5
12/3/2022,3:12:47 PM,20218.4
12/3/2022,3:27:47 PM,20128.2
12/3/2022,3:42:47 PM,20117.7
12/3/2022,3:57:47 PM,20155.3
12/3/2022,4:12:47 PM,20176.3
12/3/2022,4:27:47 PM,20224.4
12/3/2022,4:42:47 PM,20194.4
12/3/2022,4:57:47 PM,20164.3
12/3/2022,5:12:47 PM,20216.9
12/3/2022,5:27:47 PM,20185.4
12/3/2022,5:42:47 PM,20186.9
12/3/2022,5:57:47 PM,20215.4
12/3/2022,6:12:47 PM,20189.9
12/3/2022,6:27:47 PM,20155.3
12/3/2022,6:42:47 PM,20155.3
12/3/2022,6:57:47 PM,20222.9
12/3/2022,7:12:47 PM,20244
12/3/2022,7:27:47 PM,20253
12/3/2022,7:42:47 PM,20334.2
12/3/2022,7:57:47 PM,20295.1
12/3/2022,8:12:47 PM,20295.1
12/3/2022,8:27:47 PM,20340.2
12/3/2022,8:42:47 PM,20358.3
12/3/2022,8:57:47 PM,20311.6
12/3/2022,9:12:47 PM,20379.3
12/3/2022,9:27:47 PM,20373.3
12/3/2022,9:42:47 PM,20373.3
12/3/2022,9:57:47 PM,20425.9
12/3/2022,10:12:47 PM,20392.8
12/3/2022,10:27:47 PM,20404.9
12/3/2022,10:42:47 PM,20471
12/3/2022,10:57:47 PM,20450
12/3/2022,11:12:47 PM,20460.5
12/3/2022,11:27:47 PM,20442.4
12/3/2022,11:42:47 PM,20481.5
12/3/2022,11:57:47 PM,20472.5
12/4/2022,12:12:47 AM,20523.6
12/4/2022,12:27:47 AM,20499.6
12/4/2022,12:42:47 AM,20493.6
12/4/2022,12:57:47 AM,20553.7
12/4/2022,1:12:47 AM,20507.1
12/4/2022,1:27:47 AM,20531.1
12/4/2022,1:42:47 AM,20559.7
12/4/2022,1:57:47 AM,20555.2
12/4/2022,2:12:47 AM,20615.3
12/4/2022,2:27:47 AM,20631.9
12/4/2022,2:42:47 AM,20576.3
12/4/2022,2:57:47 AM,20553.7
12/4/2022,3:12:47 AM,20595.8
12/4/2022,3:27:47 AM,20606.3
12/4/2022,3:42:47 AM,20621.4
12/4/2022,3:57:47 AM,20622.9
12/4/2022,4:12:47 AM,20637.9
12/4/2022,4:27:47 AM,20637.9
12/4/2022,4:42:47 AM,20640.9
12/4/2022,4:57:47 AM,20651.4
12/4/2022,5:12:47 AM,20678.5
12/4/2022,5:27:47 AM,20684.5
12/4/2022,5:42:47 AM,20683
12/4/2022,5:57:47 AM,20642.4
12/4/2022,6:12:47 AM,20726.6
12/4/2022,6:27:47 AM,20725.1
12/4/2022,6:42:47 AM,20732.6
12/4/2022,6:57:47 AM,20746.1
12/4/2022,7:12:47 AM,20785.2
12/4/2022,7:27:47 AM,20846.9
12/4/2022,7:42:47 AM,20944.6
12/4/2022,7:57:47 AM,21058.9
12/4/2022,8:12:47 AM,21179.1
12/4/2022,8:27:47 AM,21290.4
12/4/2022,8:42:47 AM,21389.6
12/4/2022,8:57:47 AM,21491.9
12/4/2022,9:12:47 AM,21600.1
12/4/2022,9:27:47 AM,21643.7
12/4/2022,9:42:47 AM,21675.3
12/4/2022,9:57:47 AM,21801.6
12/4/2022,10:12:47 AM,21848.2
12/4/2022,10:27:47 AM,21902.3
12/4/2022,10:42:47 AM,21918.8
12/4/2022,10:57:47 AM,21812.1
12/4/2022,11:12:47 AM,21783.5
12/4/2022,11:27:47 AM,21661.7
12/4/2022,11:42:47 AM,21606.1
12/4/2022,11:57:47 AM,21592.6
12/4/2022,12:12:47 PM,21646.7
12/4/2022,12:27:47 PM,21667.8
12/4/2022,12:42:47 PM,21812.1
12/4/2022,12:57:47 PM,21875.2
12/4/2022,1:12:47 PM,21890.3
12/4/2022,1:27:47 PM,21971.5
12/4/2022,1:42:47 PM,22076.7
12/4/2022,1:57:47 PM,21994
12/4/2022,2:12:47 PM,21941.4
12/4/2022,2:27:47 PM,21942.9
12/4/2022,2:42:47 PM,21932.4
12/4/2022,2:57:47 PM,21962.4
12/4/2022,3:12:47 PM,21896.3
12/4/2022,3:27:47 PM,21780.5
12/4/2022,3:42:47 PM,21742.9
12/4/2022,3:57:47 PM,21900.8
12/4/2022,4:12:47 PM,21833.1
12/4/2022,4:27:47 PM,21857.2
12/4/2022,4:42:47 PM,21783.5
12/4/2022,4:57:47 PM,21813.6
12/4/2022,5:12:47 PM,21788
12/4/2022,5:27:47 PM,21782
12/4/2022,5:42:47 PM,21758
12/4/2022,5:57:47 PM,21733.9
12/4/2022,6:12:47 PM,21736.9
12/4/2022,6:27:47 PM,21688.8
12/4/2022,6:42:47 PM,21706.8
12/4/2022,6:57:47 PM,21694.8
12/4/2022,7:12:47 PM,21691.8
12/4/2022,7:27:47 PM,21718.9
12/4/2022,7:42:47 PM,21756.5
12/4/2022,7:57:47 PM,21758
12/4/2022,8:12:47 PM,21724.9
12/4/2022,8:27:47 PM,21750.4
12/4/2022,8:42:47 PM,21774.5
12/4/2022,8:57:47 PM,21798.6
12/4/2022,9:12:47 PM,21803.1
12/4/2022,9:27:47 PM,21810.6
12/4/2022,9:42:47 PM,21786.5
12/4/2022,9:57:47 PM,21833.1
12/4/2022,10:12:47 PM,21809.1
12/4/2022,10:27:47 PM,21809.1
12/4/2022,10:42:47 PM,21819.6
12/4/2022,10:57:47 PM,21803.1
12/4/2022,11:12:47 PM,21803.1
12/4/2022,11:27:47 PM,21809.1
12/4/2022,11:42:47 PM,21810.6
12/4/2022,11:57:47 PM,21810.6
12/5/2022,12:12:47 AM,21824.1
12/5/2022,12:27:47 AM,21773
12/5/2022,12:42:47 AM,21794
12/5/2022,12:57:47 AM,21818.1
12/5/2022,1:12:47 AM,21770
12/5/2022,1:27:47 AM,21773
12/5/2022,1:42:47 AM,21825.6
12/5/2022,1:57:47 AM,21795.6
12/5/2022,2:12:47 AM,21803.1
12/5/2022,2:27:47 AM,21797.1
12/5/2022,2:42:47 AM,21825.6
12/5/2022,2:57:47 AM,21782
12/5/2022,3:12:47 AM,21803.1
12/5/2022,3:27:47 AM,21785
12/5/2022,3:42:47 AM,21794
12/5/2022,3:57:47 AM,21797.1
12/5/2022,4:12:47 AM,21825.6
12/5/2022,4:27:47 AM,21756.5
12/5/2022,4:42:47 AM,21770
12/5/2022,4:57:47 AM,21762.5
12/5/2022,5:12:47 AM,21764
12/5/2022,5:27:47 AM,21748.9
12/5/2022,5:42:47 AM,21709.9
12/5/2022,5:57:47 AM,21755
12/5/2022,6:12:47 AM,21755
12/5/2022,6:27:47 AM,21771.5
12/5/2022,6:42:47 AM,21788
12/5/2022,6:57:47 AM,21797.1
12/5/2022,7:12:47 AM,21782
12/5/2022,7:27:47 AM,21861.7
12/5/2022,7:42:47 AM,21884.3
12/5/2022,7:57:47 AM,21869.2
12/5/2022,8:12:47 AM,21906.8
12/5/2022,8:27:47 AM,21991
12/5/2022,8:42:47 AM,22075.2
12/5/2022,8:57:47 AM,22157.9
12/5/2022,9:12:47 AM,22224
12/5/2022,9:27:47 AM,22425.5
12/5/2022,9:42:47 AM,22442
12/5/2022,9:57:47 AM,22496.2
12/5/2022,10:12:47 AM,22624
12/5/2022,10:27:47 AM,22694.6
12/5/2022,10:42:47 AM,22724.7
12/5/2022,10:57:47 AM,22760.8
12/5/2022,11:12:47 AM,22684.1
12/5/2022,11:27:47 AM,22679.6
12/5/2022,11:42:47 AM,22605.9
12/5/2022,11:57:47 AM,22535.2
12/5/2022,12:12:47 PM,22556.3
12/5/2022,12:27:47 PM,22520.2
12/5/2022,12:42:47 PM,22482.6
12/5/2022,12:57:47 PM,22581.9
12/5/2022,1:12:47 PM,22595.4
12/5/2022,1:27:47 PM,22520.2
12/5/2022,1:42:47 PM,22482.6
12/5/2022,1:57:47 PM,22475.1
12/5/2022,2:12:47 PM,22454.1
12/5/2022,2:27:47 PM,22482.6
12/5/2022,2:42:47 PM,22479.6
12/5/2022,2:57:47 PM,22505.2
12/5/2022,3:12:47 PM,22475.1
12/5/2022,3:27:47 PM,22452.6
12/5/2022,3:42:47 PM,22467.6
12/5/2022,3:57:47 PM,22479.6
12/5/2022,4:12:47 PM,22488.6
12/5/2022,4:27:47 PM,22496.2
12/5/2022,4:42:47 PM,22460.1
12/5/2022,4:57:47 PM,22491.6
12/5/2022,5:12:47 PM,22457.1
12/5/2022,5:27:47 PM,22476.6
12/5/2022,5:42:47 PM,22436
12/5/2022,5:57:47 PM,22436
12/5/2022,6:12:47 PM,22436
12/5/2022,6:27:47 PM,22424
12/5/2022,6:42:47 PM,22413.5
12/5/2022,6:57:47 PM,22398.4
12/5/2022,7:12:47 PM,22396.9
12/5/2022,7:27:47 PM,22443.5
12/5/2022,7:42:47 PM,22433
12/5/2022,7:57:47 PM,22445
12/5/2022,8:12:47 PM,22413.5
12/5/2022,8:27:47 PM,22449.6
12/5/2022,8:42:47 PM,22457.1
12/5/2022,8:57:47 PM,22460.1
12/5/2022,9:12:47 PM,22496.2
12/5/2022,9:27:47 PM,22442
12/5/2022,9:42:47 PM,22458.6
12/5/2022,9:57:47 PM,22457.1
12/5/2022,10:12:47 PM,22430
12/5/2022,10:27:47 PM,22353.3
12/5/2022,10:42:47 PM,22442
12/5/2022,10:57:47 PM,22338.3
12/5/2022,11:12:47 PM,22308.2
12/5/2022,11:27:47 PM,22351.8
12/5/2022,11:42:47 PM,22321.8
12/5/2022,11:57:47 PM,22330.8
12/6/2022,12:12:47 AM,22357.8
12/6/2022,12:27:47 AM,22269.1
12/6/2022,12:42:47 AM,22270.6
12/6/2022,12:57:47 AM,22269.1
12/6/2022,1:12:47 AM,22246.6
12/6/2022,1:27:47 AM,22233.1
12/6/2022,1:42:47 AM,22239.1
12/6/2022,1:57:47 AM,22224
12/6/2022,2:12:47 AM,22162.4
12/6/2022,2:27:47 AM,22163.9
12/6/2022,2:42:47 AM,22184.9
12/6/2022,2:57:47 AM,22135.3
12/6/2022,3:12:47 AM,22178.9
12/6/2022,3:27:47 AM,22148.9
12/6/2022,3:42:47 AM,22166.9
12/6/2022,3:57:47 AM,22186.4
