Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R21333
ID Dispositivo:,,Stn2
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
12/6/2022,11:26:23 AM,1133.2
12/6/2022,11:41:23 AM,1137.7
12/6/2022,11:56:23 AM,1143.7
12/6/2022,12:11:23 PM,1145.2
12/6/2022,12:26:23 PM,1145.2
12/6/2022,12:41:23 PM,1142.2
12/6/2022,12:56:23 PM,1145.2
12/6/2022,1:11:23 PM,1151.2
12/6/2022,1:26:23 PM,1137.7
12/6/2022,1:41:23 PM,1158.7
12/6/2022,1:56:23 PM,1157.2
12/6/2022,2:11:23 PM,1152.7
12/6/2022,2:26:23 PM,1164.8
12/6/2022,2:41:23 PM,1176.8
12/6/2022,2:56:23 PM,1176.8
12/6/2022,3:11:23 PM,1178.3
12/6/2022,3:26:23 PM,1181.3
12/6/2022,3:41:23 PM,1184.3
12/6/2022,3:56:23 PM,1182.8
12/6/2022,4:11:23 PM,1176.8
12/6/2022,4:26:23 PM,1179.8
12/6/2022,4:41:23 PM,1179.8
12/6/2022,4:56:23 PM,1178.3
12/6/2022,5:11:23 PM,1184.3
12/6/2022,5:26:23 PM,1184.3
12/6/2022,5:41:23 PM,1178.3
12/6/2022,5:56:23 PM,1181.3
12/6/2022,6:11:23 PM,1178.3
12/6/2022,6:26:23 PM,1175.3
12/6/2022,6:41:23 PM,1173.8
12/6/2022,6:56:23 PM,1175.3
12/6/2022,7:11:23 PM,1175.3
12/6/2022,7:26:23 PM,1173.8
12/6/2022,7:41:23 PM,1164.8
12/6/2022,7:56:23 PM,1169.3
12/6/2022,8:11:23 PM,1166.3
12/6/2022,8:26:23 PM,1164.8
12/6/2022,8:41:23 PM,1163.2
12/6/2022,8:56:23 PM,1161.7
12/6/2022,9:11:23 PM,1158.7
12/6/2022,9:26:23 PM,1158.7
12/6/2022,9:41:23 PM,1158.7
12/6/2022,9:56:23 PM,1161.7
12/6/2022,10:11:23 PM,1154.2
12/6/2022,10:26:23 PM,1152.7
