"DateTime","EC_uS_lowrange","EC_uS_fullrange","ECTemp_c","Station"
2022-03-23 10:00:00,9.4,NA,9.82,"Stn01"
2022-03-23 10:15:00,9.5,NA,9.99,"Stn01"
2022-03-23 10:30:00,9.5,NA,10.2,"Stn01"
2022-03-23 10:45:00,9.6,NA,10.42,"Stn01"
2022-03-23 11:00:00,9.6,NA,10.59,"Stn01"
2022-03-23 11:15:00,9.7,NA,10.77,"Stn01"
2022-03-23 11:30:00,9.9,NA,10.92,"Stn01"
2022-03-23 11:45:00,9.8,NA,11.02,"Stn01"
2022-03-23 12:00:00,9.8,NA,11.09,"Stn01"
2022-03-23 12:15:00,9.8,NA,11.14,"Stn01"
2022-03-23 12:30:00,9.9,NA,11.21,"Stn01"
2022-03-23 12:45:00,9.9,NA,11.21,"Stn01"
2022-03-23 13:00:00,9.9,NA,11.21,"Stn01"
2022-03-23 13:15:00,9.9,NA,11.18,"Stn01"
2022-03-23 13:30:00,9.9,NA,11.18,"Stn01"
2022-03-23 13:45:00,9.9,NA,11.17,"Stn01"
2022-03-23 14:00:00,9.9,NA,11.16,"Stn01"
2022-03-23 14:15:00,9.9,NA,11.18,"Stn01"
2022-03-23 14:30:00,10,NA,11.24,"Stn01"
2022-03-23 14:45:00,10,NA,11.26,"Stn01"
2022-03-23 15:00:00,9.9,NA,11.26,"Stn01"
2022-03-23 15:15:00,10,NA,11.22,"Stn01"
2022-03-23 15:30:00,10,NA,11.18,"Stn01"
2022-03-23 15:45:00,10,NA,11.16,"Stn01"
2022-03-23 16:00:00,10,NA,11.17,"Stn01"
2022-03-23 16:15:00,10,NA,11.21,"Stn01"
2022-03-23 16:30:00,10.1,NA,11.24,"Stn01"
2022-03-23 16:45:00,10,NA,11.26,"Stn01"
2022-03-23 17:00:00,10.1,NA,11.22,"Stn01"
2022-03-23 17:15:00,10.1,NA,11.17,"Stn01"
2022-03-23 17:30:00,10.1,NA,11.12,"Stn01"
2022-03-23 17:45:00,10.1,NA,11.06,"Stn01"
2022-03-23 18:00:00,10,NA,10.99,"Stn01"
2022-03-23 18:15:00,10.1,NA,10.91,"Stn01"
2022-03-23 18:30:00,10.1,NA,10.81,"Stn01"
2022-03-23 18:45:00,10.1,NA,10.72,"Stn01"
2022-03-23 19:00:00,10,NA,10.63,"Stn01"
2022-03-23 19:15:00,10,NA,10.53,"Stn01"
2022-03-23 19:30:00,10,NA,10.46,"Stn01"
2022-03-23 19:45:00,10,NA,10.36,"Stn01"
2022-03-23 20:00:00,9.9,NA,10.3,"Stn01"
2022-03-23 20:15:00,9.9,NA,10.2,"Stn01"
2022-03-23 20:30:00,9.9,NA,10.15,"Stn01"
2022-03-23 20:45:00,9.9,NA,10.08,"Stn01"
2022-03-23 21:00:00,9.8,NA,10.03,"Stn01"
2022-03-23 21:15:00,9.9,NA,9.98,"Stn01"
2022-03-23 21:30:00,9.9,NA,9.94,"Stn01"
2022-03-23 21:45:00,9.9,NA,9.89,"Stn01"
2022-03-23 22:00:00,9.8,NA,9.82,"Stn01"
2022-03-23 22:15:00,9.8,NA,9.73,"Stn01"
2022-03-23 22:30:00,9.8,NA,9.66,"Stn01"
2022-03-23 22:45:00,9.8,NA,9.62,"Stn01"
2022-03-23 23:00:00,9.8,NA,9.59,"Stn01"
2022-03-23 23:15:00,9.8,NA,9.53,"Stn01"
2022-03-23 23:30:00,9.7,NA,9.48,"Stn01"
2022-03-23 23:45:00,9.8,NA,9.45,"Stn01"
2022-03-24,9.7,NA,9.42,"Stn01"
2022-03-24 00:15:00,9.7,NA,9.4,"Stn01"
2022-03-24 00:30:00,9.7,NA,9.38,"Stn01"
2022-03-24 00:45:00,9.7,NA,9.34,"Stn01"
2022-03-24 01:00:00,9.8,NA,9.33,"Stn01"
2022-03-24 01:15:00,9.8,NA,9.36,"Stn01"
2022-03-24 01:30:00,9.7,NA,9.4,"Stn01"
2022-03-24 01:45:00,9.8,NA,9.42,"Stn01"
2022-03-24 02:00:00,9.8,NA,9.45,"Stn01"
2022-03-24 02:15:00,9.9,NA,9.48,"Stn01"
2022-03-24 02:30:00,9.9,NA,9.5,"Stn01"
2022-03-24 02:45:00,9.9,NA,9.51,"Stn01"
2022-03-24 03:00:00,9.9,NA,9.53,"Stn01"
2022-03-24 03:15:00,9.9,NA,9.55,"Stn01"
2022-03-24 03:30:00,9.9,NA,9.54,"Stn01"
2022-03-24 03:45:00,9.9,NA,9.51,"Stn01"
2022-03-24 04:00:00,9.9,NA,9.49,"Stn01"
2022-03-24 04:15:00,9.9,NA,9.45,"Stn01"
2022-03-24 04:30:00,10,NA,9.42,"Stn01"
2022-03-24 04:45:00,9.7,NA,9.38,"Stn01"
2022-03-24 05:00:00,9.7,NA,9.38,"Stn01"
2022-03-24 05:15:00,9.8,NA,9.37,"Stn01"
2022-03-24 05:30:00,9.8,NA,9.37,"Stn01"
2022-03-24 05:45:00,9.8,NA,9.37,"Stn01"
2022-03-24 06:00:00,9.8,NA,9.36,"Stn01"
2022-03-24 06:15:00,9.8,NA,9.29,"Stn01"
2022-03-24 06:30:00,9.9,NA,9.25,"Stn01"
2022-03-24 06:45:00,9.9,NA,9.25,"Stn01"
2022-03-24 07:00:00,9.8,NA,9.26,"Stn01"
2022-03-24 07:15:00,9.9,NA,9.29,"Stn01"
2022-03-24 07:30:00,9.9,NA,9.33,"Stn01"
2022-03-24 07:45:00,9.9,NA,9.4,"Stn01"
2022-03-24 08:00:00,9.9,NA,9.48,"Stn01"
2022-03-24 08:15:00,9.9,NA,9.57,"Stn01"
2022-03-24 08:30:00,10,NA,9.67,"Stn01"
2022-03-24 08:45:00,10,NA,9.73,"Stn01"
2022-03-24 09:00:00,10.1,NA,9.77,"Stn01"
2022-03-24 09:15:00,10.1,NA,9.82,"Stn01"
2022-03-24 09:30:00,10.1,NA,9.91,"Stn01"
2022-03-24 09:45:00,10.2,NA,10,"Stn01"
2022-03-24 10:00:00,10.1,NA,10.08,"Stn01"
2022-03-24 10:15:00,10.2,NA,10.16,"Stn01"
2022-03-24 10:30:00,10.2,NA,10.24,"Stn01"
2022-03-24 10:45:00,10.3,NA,10.31,"Stn01"
2022-03-24 11:00:00,10.2,NA,10.39,"Stn01"
2022-03-24 11:15:00,10.3,NA,10.47,"Stn01"
2022-03-24 11:30:00,10.3,NA,10.56,"Stn01"
2022-03-24 11:45:00,10.3,NA,10.61,"Stn01"
2022-03-24 12:00:00,10.4,NA,10.67,"Stn01"
2022-03-24 12:15:00,10.3,NA,10.67,"Stn01"
2022-03-24 12:30:00,10.3,NA,10.68,"Stn01"
2022-03-24 12:45:00,10.4,NA,10.71,"Stn01"
2022-03-24 13:00:00,10.5,NA,10.73,"Stn01"
2022-03-24 13:15:00,10.5,NA,10.77,"Stn01"
2022-03-24 13:30:00,10.5,NA,10.81,"Stn01"
2022-03-24 13:45:00,10.5,NA,10.83,"Stn01"
2022-03-24 14:00:00,10.6,NA,10.84,"Stn01"
2022-03-24 14:15:00,10.5,NA,10.84,"Stn01"
2022-03-24 14:30:00,10.6,NA,10.85,"Stn01"
2022-03-24 14:45:00,10.6,NA,10.84,"Stn01"
2022-03-24 15:00:00,10.6,NA,10.81,"Stn01"
2022-03-24 15:15:00,10.6,NA,10.8,"Stn01"
2022-03-24 15:30:00,10.5,NA,10.75,"Stn01"
2022-03-24 15:45:00,10.5,NA,10.72,"Stn01"
2022-03-24 16:00:00,10.5,NA,10.68,"Stn01"
2022-03-24 16:15:00,10.5,NA,10.63,"Stn01"
2022-03-24 16:30:00,10.4,NA,10.6,"Stn01"
2022-03-24 16:45:00,10.4,NA,10.55,"Stn01"
2022-03-24 17:00:00,10.4,NA,10.49,"Stn01"
2022-03-24 17:15:00,10.3,NA,10.44,"Stn01"
2022-03-24 17:30:00,10.3,NA,10.4,"Stn01"
2022-03-24 17:45:00,10.3,NA,10.38,"Stn01"
2022-03-24 18:00:00,10.3,NA,10.34,"Stn01"
2022-03-24 18:15:00,10.4,NA,10.3,"Stn01"
2022-03-24 18:30:00,10.3,NA,10.26,"Stn01"
2022-03-24 18:45:00,10.3,NA,10.22,"Stn01"
2022-03-24 19:00:00,10.3,NA,10.18,"Stn01"
2022-03-24 19:15:00,10.3,NA,10.14,"Stn01"
2022-03-24 19:30:00,10.3,NA,10.1,"Stn01"
2022-03-24 19:45:00,10.3,NA,10.07,"Stn01"
2022-03-24 20:00:00,10.3,NA,10,"Stn01"
2022-03-24 20:15:00,10.3,NA,9.94,"Stn01"
2022-03-24 20:30:00,10.3,NA,9.91,"Stn01"
2022-03-24 20:45:00,10.3,NA,9.86,"Stn01"
2022-03-24 21:00:00,10.3,NA,9.81,"Stn01"
2022-03-24 21:15:00,10.2,NA,9.74,"Stn01"
2022-03-24 21:30:00,10.2,NA,9.7,"Stn01"
2022-03-24 21:45:00,10.2,NA,9.66,"Stn01"
2022-03-24 22:00:00,10.3,NA,9.65,"Stn01"
2022-03-24 22:15:00,10.2,NA,9.59,"Stn01"
2022-03-24 22:30:00,10.2,NA,9.54,"Stn01"
2022-03-24 22:45:00,10.2,NA,9.5,"Stn01"
2022-03-24 23:00:00,10.1,NA,9.49,"Stn01"
2022-03-24 23:15:00,10.1,NA,9.48,"Stn01"
2022-03-24 23:30:00,10.1,NA,9.45,"Stn01"
2022-03-24 23:45:00,10.2,NA,9.44,"Stn01"
2022-03-25,10.1,NA,9.44,"Stn01"
2022-03-25 00:15:00,10.2,NA,9.44,"Stn01"
2022-03-25 00:30:00,10.1,NA,9.41,"Stn01"
2022-03-25 00:45:00,10.1,NA,9.4,"Stn01"
2022-03-25 01:00:00,10.1,NA,9.4,"Stn01"
2022-03-25 01:15:00,10.1,NA,9.38,"Stn01"
2022-03-25 01:30:00,10.2,NA,9.37,"Stn01"
2022-03-25 01:45:00,10.2,NA,9.36,"Stn01"
2022-03-25 02:00:00,10.2,NA,9.34,"Stn01"
2022-03-25 02:15:00,10.2,NA,9.33,"Stn01"
2022-03-25 02:30:00,10.2,NA,9.32,"Stn01"
2022-03-25 02:45:00,10.2,NA,9.32,"Stn01"
2022-03-25 03:00:00,10.2,NA,9.32,"Stn01"
2022-03-25 03:15:00,10.2,NA,9.3,"Stn01"
2022-03-25 03:30:00,10.2,NA,9.32,"Stn01"
2022-03-25 03:45:00,10.2,NA,9.32,"Stn01"
2022-03-25 04:00:00,10.2,NA,9.3,"Stn01"
2022-03-25 04:15:00,10.2,NA,9.3,"Stn01"
2022-03-25 04:30:00,10.2,NA,9.29,"Stn01"
2022-03-25 04:45:00,10.2,NA,9.26,"Stn01"
2022-03-25 05:00:00,10.2,NA,9.26,"Stn01"
2022-03-25 05:15:00,10.2,NA,9.25,"Stn01"
2022-03-25 05:30:00,10.2,NA,9.25,"Stn01"
2022-03-25 05:45:00,10.3,NA,9.25,"Stn01"
2022-03-25 06:00:00,10.2,NA,9.25,"Stn01"
2022-03-25 06:15:00,10.3,NA,9.24,"Stn01"
2022-03-25 06:30:00,10.2,NA,9.24,"Stn01"
2022-03-25 06:45:00,10.3,NA,9.24,"Stn01"
2022-03-25 07:00:00,10.2,NA,9.24,"Stn01"
2022-03-25 07:15:00,10.2,NA,9.25,"Stn01"
2022-03-25 07:30:00,10.3,NA,9.26,"Stn01"
2022-03-25 07:45:00,10.2,NA,9.28,"Stn01"
2022-03-25 08:00:00,10.3,NA,9.28,"Stn01"
2022-03-25 08:15:00,10.4,NA,9.28,"Stn01"
2022-03-25 08:30:00,10.4,NA,9.29,"Stn01"
2022-03-25 08:45:00,10.4,NA,9.3,"Stn01"
2022-03-25 09:00:00,10.4,NA,9.34,"Stn01"
2022-03-25 09:15:00,10.3,NA,9.37,"Stn01"
2022-03-25 09:30:00,10.4,NA,9.42,"Stn01"
2022-03-25 09:45:00,10.4,NA,9.46,"Stn01"
2022-03-25 10:00:00,10.4,NA,9.51,"Stn01"
2022-03-25 10:15:00,10.4,NA,9.55,"Stn01"
2022-03-25 10:30:00,10.5,NA,9.61,"Stn01"
2022-03-25 10:45:00,10.4,NA,9.65,"Stn01"
2022-03-25 11:00:00,10.4,NA,9.7,"Stn01"
2022-03-25 11:15:00,10.5,NA,9.75,"Stn01"
2022-03-25 11:30:00,10.6,NA,9.79,"Stn01"
2022-03-25 11:45:00,10.6,NA,9.85,"Stn01"
2022-03-25 12:00:00,10.6,NA,9.89,"Stn01"
2022-03-25 12:15:00,10.6,NA,9.93,"Stn01"
2022-03-25 12:30:00,10.6,NA,9.98,"Stn01"
2022-03-25 12:45:00,10.6,NA,10.02,"Stn01"
2022-03-25 13:00:00,10.6,NA,10.06,"Stn01"
2022-03-25 13:15:00,10.7,NA,10.1,"Stn01"
2022-03-25 13:30:00,10.6,NA,10.14,"Stn01"
2022-03-25 13:45:00,10.6,NA,10.16,"Stn01"
2022-03-25 14:00:00,10.7,NA,10.23,"Stn01"
2022-03-25 14:15:00,10.7,NA,10.27,"Stn01"
2022-03-25 14:30:00,10.8,NA,10.31,"Stn01"
2022-03-25 14:45:00,10.8,NA,10.34,"Stn01"
2022-03-25 15:00:00,10.8,NA,10.38,"Stn01"
2022-03-25 15:15:00,10.7,NA,10.4,"Stn01"
2022-03-25 15:30:00,10.8,NA,10.46,"Stn01"
2022-03-25 15:45:00,10.8,NA,10.49,"Stn01"
2022-03-25 16:00:00,10.8,NA,10.57,"Stn01"
2022-03-25 16:15:00,10.8,NA,10.64,"Stn01"
2022-03-25 16:30:00,10.9,NA,10.71,"Stn01"
2022-03-25 16:45:00,10.9,NA,10.75,"Stn01"
2022-03-25 17:00:00,10.9,NA,10.77,"Stn01"
2022-03-25 17:15:00,10.9,NA,10.79,"Stn01"
2022-03-25 17:30:00,10.9,NA,10.77,"Stn01"
2022-03-25 17:45:00,10.8,NA,10.76,"Stn01"
2022-03-25 18:00:00,10.9,NA,10.75,"Stn01"
2022-03-25 18:15:00,10.8,NA,10.69,"Stn01"
2022-03-25 18:30:00,10.8,NA,10.63,"Stn01"
2022-03-25 18:45:00,11.1,NA,10.56,"Stn01"
2022-03-25 19:00:00,10.9,NA,10.48,"Stn01"
2022-03-25 19:15:00,10.8,NA,10.39,"Stn01"
2022-03-25 19:30:00,10.8,NA,10.3,"Stn01"
2022-03-25 19:45:00,10.8,NA,10.2,"Stn01"
2022-03-25 20:00:00,10.8,NA,10.11,"Stn01"
2022-03-25 20:15:00,10.9,NA,10.02,"Stn01"
2022-03-25 20:30:00,10.8,NA,9.95,"Stn01"
2022-03-25 20:45:00,10.8,NA,9.87,"Stn01"
2022-03-25 21:00:00,10.9,NA,9.83,"Stn01"
2022-03-25 21:15:00,10.9,NA,9.79,"Stn01"
2022-03-25 21:30:00,10.9,NA,9.75,"Stn01"
2022-03-25 21:45:00,10.9,NA,9.71,"Stn01"
2022-03-25 22:00:00,10.9,NA,9.67,"Stn01"
2022-03-25 22:15:00,10.9,NA,9.66,"Stn01"
2022-03-25 22:30:00,10.8,NA,9.63,"Stn01"
2022-03-25 22:45:00,10.9,NA,9.59,"Stn01"
2022-03-25 23:00:00,10.9,NA,9.58,"Stn01"
2022-03-25 23:15:00,10.9,NA,9.55,"Stn01"
2022-03-25 23:30:00,10.9,NA,9.54,"Stn01"
2022-03-25 23:45:00,10.9,NA,9.53,"Stn01"
2022-03-26,10.9,NA,9.53,"Stn01"
2022-03-26 00:15:00,10.9,NA,9.51,"Stn01"
2022-03-26 00:30:00,10.9,NA,9.51,"Stn01"
2022-03-26 00:45:00,10.8,NA,9.5,"Stn01"
2022-03-26 01:00:00,10.8,NA,9.49,"Stn01"
2022-03-26 01:15:00,10.8,NA,9.49,"Stn01"
2022-03-26 01:30:00,10.8,NA,9.48,"Stn01"
2022-03-26 01:45:00,10.7,NA,9.46,"Stn01"
2022-03-26 02:00:00,10.8,NA,9.45,"Stn01"
2022-03-26 02:15:00,10.7,NA,9.45,"Stn01"
2022-03-26 02:30:00,10.8,NA,9.44,"Stn01"
2022-03-26 02:45:00,10.7,NA,9.45,"Stn01"
2022-03-26 03:00:00,10.8,NA,9.45,"Stn01"
2022-03-26 03:15:00,10.8,NA,9.46,"Stn01"
2022-03-26 03:30:00,10.8,NA,9.46,"Stn01"
2022-03-26 03:45:00,10.8,NA,9.48,"Stn01"
2022-03-26 04:00:00,10.8,NA,9.49,"Stn01"
2022-03-26 04:15:00,10.8,NA,9.5,"Stn01"
2022-03-26 04:30:00,10.8,NA,9.5,"Stn01"
2022-03-26 04:45:00,10.8,NA,9.51,"Stn01"
2022-03-26 05:00:00,10.9,NA,9.5,"Stn01"
2022-03-26 05:15:00,10.8,NA,9.5,"Stn01"
2022-03-26 05:30:00,10.8,NA,9.5,"Stn01"
2022-03-26 05:45:00,10.8,NA,9.5,"Stn01"
2022-03-26 06:00:00,10.8,NA,9.51,"Stn01"
2022-03-26 06:15:00,10.8,NA,9.53,"Stn01"
2022-03-26 06:30:00,12,NA,9.53,"Stn01"
2022-03-26 06:45:00,14.1,NA,9.54,"Stn01"
2022-03-26 07:00:00,10.7,NA,9.54,"Stn01"
2022-03-26 07:15:00,10.7,NA,9.54,"Stn01"
2022-03-26 07:30:00,10.7,NA,9.55,"Stn01"
2022-03-26 07:45:00,10.7,NA,9.55,"Stn01"
2022-03-26 08:00:00,10.6,NA,9.55,"Stn01"
2022-03-26 08:15:00,10.7,NA,9.57,"Stn01"
2022-03-26 08:30:00,10.7,NA,9.57,"Stn01"
2022-03-26 08:45:00,10.7,NA,9.58,"Stn01"
2022-03-26 09:00:00,10.7,NA,9.61,"Stn01"
2022-03-26 09:15:00,10.7,NA,9.61,"Stn01"
2022-03-26 09:30:00,10.8,NA,9.62,"Stn01"
2022-03-26 09:45:00,10.8,NA,9.62,"Stn01"
2022-03-26 10:00:00,10.7,NA,9.61,"Stn01"
2022-03-26 10:15:00,10.7,NA,9.63,"Stn01"
2022-03-26 10:30:00,11.1,NA,9.66,"Stn01"
2022-03-26 10:45:00,10.8,NA,9.73,"Stn01"
2022-03-26 11:00:00,10.9,NA,9.79,"Stn01"
2022-03-26 11:15:00,10.9,NA,9.85,"Stn01"
2022-03-26 11:30:00,10.8,NA,9.91,"Stn01"
2022-03-26 11:45:00,10.9,NA,9.95,"Stn01"
2022-03-26 12:00:00,10.9,NA,10,"Stn01"
2022-03-26 12:15:00,11,NA,10.06,"Stn01"
2022-03-26 12:30:00,11,NA,10.11,"Stn01"
2022-03-26 12:45:00,10.9,NA,10.16,"Stn01"
2022-03-26 13:00:00,11,NA,10.2,"Stn01"
2022-03-26 13:15:00,11,NA,10.22,"Stn01"
2022-03-26 13:30:00,11,NA,10.24,"Stn01"
2022-03-26 13:45:00,10.9,NA,10.26,"Stn01"
2022-03-26 14:00:00,10.8,NA,10.28,"Stn01"
2022-03-26 14:15:00,10.7,NA,10.28,"Stn01"
2022-03-26 14:30:00,10.6,NA,10.31,"Stn01"
2022-03-26 14:45:00,10.6,NA,10.31,"Stn01"
2022-03-26 15:00:00,10.6,NA,10.3,"Stn01"
2022-03-26 15:15:00,10.5,NA,10.3,"Stn01"
2022-03-26 15:30:00,10.4,NA,10.3,"Stn01"
2022-03-26 15:45:00,10.4,NA,10.3,"Stn01"
2022-03-26 16:00:00,10.3,NA,10.32,"Stn01"
2022-03-26 16:15:00,10.3,NA,10.34,"Stn01"
2022-03-26 16:30:00,10.3,NA,10.34,"Stn01"
2022-03-26 16:45:00,10.3,NA,10.34,"Stn01"
2022-03-26 17:00:00,10.3,NA,10.35,"Stn01"
2022-03-26 17:15:00,10.2,NA,10.32,"Stn01"
2022-03-26 17:30:00,10.3,NA,10.32,"Stn01"
2022-03-26 17:45:00,10.2,NA,10.3,"Stn01"
2022-03-26 18:00:00,10.2,NA,10.27,"Stn01"
2022-03-26 18:15:00,10.1,NA,10.24,"Stn01"
2022-03-26 18:30:00,10.1,NA,10.22,"Stn01"
2022-03-26 18:45:00,10.1,NA,10.18,"Stn01"
2022-03-26 19:00:00,10,NA,10.14,"Stn01"
2022-03-26 19:15:00,10.1,NA,10.11,"Stn01"
2022-03-26 19:30:00,10,NA,10.07,"Stn01"
2022-03-26 19:45:00,9.9,NA,10.03,"Stn01"
2022-03-26 20:00:00,9.9,NA,10,"Stn01"
2022-03-26 20:15:00,9.9,NA,9.97,"Stn01"
2022-03-26 20:30:00,9.9,NA,9.93,"Stn01"
2022-03-26 20:45:00,9.9,NA,9.9,"Stn01"
2022-03-26 21:00:00,9.9,NA,9.87,"Stn01"
2022-03-26 21:15:00,9.9,NA,9.83,"Stn01"
2022-03-26 21:30:00,9.8,NA,9.75,"Stn01"
2022-03-26 21:45:00,9.8,NA,9.69,"Stn01"
2022-03-26 22:00:00,9.8,NA,9.61,"Stn01"
2022-03-26 22:15:00,9.7,NA,9.54,"Stn01"
2022-03-26 22:30:00,9.7,NA,9.49,"Stn01"
2022-03-26 22:45:00,9.7,NA,9.45,"Stn01"
2022-03-26 23:00:00,9.7,NA,9.41,"Stn01"
2022-03-26 23:15:00,9.7,NA,9.38,"Stn01"
2022-03-26 23:30:00,9.6,NA,9.37,"Stn01"
2022-03-26 23:45:00,9.7,NA,9.37,"Stn01"
2022-03-27,9.6,NA,9.37,"Stn01"
2022-03-27 00:15:00,9.7,NA,9.38,"Stn01"
2022-03-27 00:30:00,9.6,NA,9.38,"Stn01"
2022-03-27 00:45:00,9.6,NA,9.38,"Stn01"
2022-03-27 01:00:00,9.6,NA,9.37,"Stn01"
2022-03-27 01:15:00,9.6,NA,9.37,"Stn01"
2022-03-27 01:30:00,9.6,NA,9.36,"Stn01"
2022-03-27 01:45:00,9.6,NA,9.34,"Stn01"
2022-03-27 02:00:00,9.6,NA,9.33,"Stn01"
2022-03-27 02:15:00,9.5,NA,9.33,"Stn01"
2022-03-27 02:30:00,9.6,NA,9.32,"Stn01"
2022-03-27 02:45:00,9.5,NA,9.3,"Stn01"
2022-03-27 03:00:00,9.5,NA,9.29,"Stn01"
2022-03-27 03:15:00,9.6,NA,9.29,"Stn01"
2022-03-27 03:30:00,9.5,NA,9.29,"Stn01"
2022-03-27 03:45:00,9.5,NA,9.28,"Stn01"
2022-03-27 04:00:00,9.5,NA,9.24,"Stn01"
2022-03-27 04:15:00,9.4,NA,9.21,"Stn01"
2022-03-27 04:30:00,9.4,NA,9.18,"Stn01"
2022-03-27 04:45:00,9.4,NA,9.18,"Stn01"
2022-03-27 05:00:00,9.4,NA,9.17,"Stn01"
2022-03-27 05:15:00,9.4,NA,9.17,"Stn01"
2022-03-27 05:30:00,9.4,NA,9.17,"Stn01"
2022-03-27 05:45:00,9.4,NA,9.16,"Stn01"
2022-03-27 06:00:00,9.4,NA,9.16,"Stn01"
2022-03-27 06:15:00,9.4,NA,9.14,"Stn01"
2022-03-27 06:30:00,9.4,NA,9.13,"Stn01"
2022-03-27 06:45:00,9.4,NA,9.12,"Stn01"
2022-03-27 07:00:00,9.4,NA,9.09,"Stn01"
2022-03-27 07:15:00,9.3,NA,9.08,"Stn01"
2022-03-27 07:30:00,9.3,NA,9.08,"Stn01"
2022-03-27 07:45:00,9.4,NA,9.06,"Stn01"
2022-03-27 08:00:00,9.3,NA,9.06,"Stn01"
2022-03-27 08:15:00,9.3,NA,9.08,"Stn01"
2022-03-27 08:30:00,9.4,NA,9.08,"Stn01"
2022-03-27 08:45:00,9.3,NA,9.1,"Stn01"
2022-03-27 09:00:00,9.3,NA,9.13,"Stn01"
2022-03-27 09:15:00,9.3,NA,9.17,"Stn01"
2022-03-27 09:30:00,9.4,NA,9.22,"Stn01"
2022-03-27 09:45:00,9.4,NA,9.26,"Stn01"
2022-03-27 10:00:00,9.3,NA,9.28,"Stn01"
2022-03-27 10:15:00,9.4,NA,9.34,"Stn01"
2022-03-27 10:30:00,9.3,NA,9.37,"Stn01"
2022-03-27 10:45:00,9.4,NA,9.4,"Stn01"
2022-03-27 11:00:00,9.4,NA,9.44,"Stn01"
2022-03-27 11:15:00,9.4,NA,9.49,"Stn01"
2022-03-27 11:30:00,9.4,NA,9.54,"Stn01"
2022-03-27 11:45:00,9.4,NA,9.61,"Stn01"
2022-03-27 12:00:00,9.4,NA,9.69,"Stn01"
2022-03-27 12:15:00,9.4,NA,9.77,"Stn01"
2022-03-27 12:30:00,9.4,NA,9.83,"Stn01"
2022-03-27 12:45:00,9.4,NA,9.87,"Stn01"
2022-03-27 13:00:00,9.5,NA,9.87,"Stn01"
2022-03-27 13:15:00,9.4,NA,9.87,"Stn01"
2022-03-27 13:30:00,9.4,NA,9.85,"Stn01"
2022-03-27 13:45:00,9.4,NA,9.82,"Stn01"
2022-03-27 14:00:00,9.4,NA,9.77,"Stn01"
2022-03-27 14:15:00,9.4,NA,9.7,"Stn01"
2022-03-27 14:30:00,9.3,NA,9.66,"Stn01"
2022-03-27 14:45:00,9.3,NA,9.66,"Stn01"
2022-03-27 15:00:00,9.4,NA,9.65,"Stn01"
2022-03-27 15:15:00,9.4,NA,9.63,"Stn01"
2022-03-27 15:30:00,9.4,NA,9.62,"Stn01"
2022-03-27 15:45:00,9.4,NA,9.59,"Stn01"
2022-03-27 16:00:00,9.5,NA,9.59,"Stn01"
2022-03-27 16:15:00,9.4,NA,9.55,"Stn01"
2022-03-27 16:30:00,9.6,NA,9.55,"Stn01"
2022-03-27 16:45:00,9.5,NA,9.53,"Stn01"
2022-03-27 17:00:00,9.6,NA,9.53,"Stn01"
2022-03-27 17:15:00,9.9,NA,9.51,"Stn01"
2022-03-27 17:30:00,9.6,NA,9.49,"Stn01"
2022-03-27 17:45:00,9.6,NA,9.48,"Stn01"
2022-03-27 18:00:00,9.6,NA,9.45,"Stn01"
2022-03-27 18:15:00,9.6,NA,9.4,"Stn01"
2022-03-27 18:30:00,9.6,NA,9.33,"Stn01"
2022-03-27 18:45:00,9.6,NA,9.26,"Stn01"
2022-03-27 19:00:00,9.6,NA,9.2,"Stn01"
2022-03-27 19:15:00,9.6,NA,9.16,"Stn01"
2022-03-27 19:30:00,9.6,NA,9.13,"Stn01"
2022-03-27 19:45:00,9.5,NA,9.1,"Stn01"
2022-03-27 20:00:00,9.5,NA,9.06,"Stn01"
2022-03-27 20:15:00,9.5,NA,9.02,"Stn01"
2022-03-27 20:30:00,9.5,NA,9,"Stn01"
2022-03-27 20:45:00,9.5,NA,8.97,"Stn01"
2022-03-27 21:00:00,9.4,NA,8.97,"Stn01"
2022-03-27 21:15:00,9.4,NA,8.95,"Stn01"
2022-03-27 21:30:00,9.4,NA,8.93,"Stn01"
2022-03-27 21:45:00,9.5,NA,8.92,"Stn01"
2022-03-27 22:00:00,9.4,NA,8.91,"Stn01"
2022-03-27 22:15:00,9.4,NA,8.89,"Stn01"
2022-03-27 22:30:00,9.4,NA,8.87,"Stn01"
2022-03-27 22:45:00,9.4,NA,8.85,"Stn01"
2022-03-27 23:00:00,9.4,NA,8.84,"Stn01"
2022-03-27 23:15:00,9.4,NA,8.83,"Stn01"
2022-03-27 23:30:00,9.4,NA,8.83,"Stn01"
2022-03-27 23:45:00,9.4,NA,8.83,"Stn01"
2022-03-28,9.4,NA,8.85,"Stn01"
2022-03-28 00:15:00,9.4,NA,8.84,"Stn01"
2022-03-28 00:30:00,9.4,NA,8.85,"Stn01"
2022-03-28 00:45:00,9.4,NA,8.84,"Stn01"
2022-03-28 01:00:00,9.4,NA,8.83,"Stn01"
2022-03-28 01:15:00,9.4,NA,8.81,"Stn01"
2022-03-28 01:30:00,9.4,NA,8.81,"Stn01"
2022-03-28 01:45:00,9.4,NA,8.79,"Stn01"
2022-03-28 02:00:00,9.4,NA,8.79,"Stn01"
2022-03-28 02:15:00,9.4,NA,8.76,"Stn01"
2022-03-28 02:30:00,9.4,NA,8.75,"Stn01"
2022-03-28 02:45:00,9.4,NA,8.75,"Stn01"
2022-03-28 03:00:00,9.4,NA,8.75,"Stn01"
